Format Version,1.22,Take Name,clement_squatlifitng1,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,20 Dec 1969 10:09:46 +0100,Total Frames in Take,6995,Total Exported Frames,6995,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
326,3.260000,0.453092,1.049336,0.303799,-0.367221,0.010098,0.482967,-0.362424,0.007866,0.058448,-0.745308,0.661241,0.602047,-0.730927,0.667012,-0.095352,-0.365234,0.229181,0.054421,-0.047524,0.006905,0.056090,-0.254618,0.661537,-0.099896,0.311894,0.076508,0.147918,0.212763,1.017908,0.026351,0.456320,0.788898,0.119987,0.347483,0.083445,0.202200,0.148896,0.468365,0.111962,0.231169,1.375730,0.129499,0.113665,0.036969,0.146440,0.070860,0.795326,0.022193,,,,,,,,,,,,,,,,,,,,,,,,
327,3.270000,0.454988,1.044842,0.303740,-0.367189,0.010085,0.482976,-0.362434,0.007859,0.058459,-0.745309,0.661247,0.602045,-0.730918,0.667015,-0.095349,-0.365236,0.229185,0.054414,-0.047493,0.006873,0.056070,-0.254618,0.661534,-0.099896,0.311809,0.076473,0.148017,0.210154,1.012022,0.026313,0.458992,0.784002,0.119559,0.347364,0.083539,0.202267,0.146690,0.467383,0.111231,0.229836,1.369456,0.129957,0.113875,0.037534,0.146348,0.067489,0.789907,0.021971,,,,,,,,,,,,,,,,,,,,,,,,
328,3.280000,0.456705,1.040117,0.303764,-0.367200,0.010092,0.482968,-0.362426,0.007856,0.058454,-0.745307,0.661245,0.602044,-0.730923,0.667014,-0.095352,-0.365236,0.229177,0.054418,-0.047463,0.006853,0.056081,-0.254614,0.661540,-0.099896,0.311671,0.076438,0.148127,0.207660,1.005918,0.026221,0.461534,0.778985,0.119076,0.347157,0.083619,0.202380,0.144426,0.466305,0.110585,0.228525,1.363057,0.130480,0.113862,0.038087,0.146365,0.064101,0.784411,0.021709,,,,,,,,,,,,,,,,,,,,,,,,
329,3.290000,0.458306,1.035159,0.303692,-0.367207,0.010095,0.482961,-0.362428,0.007858,0.058451,-0.745311,0.661242,0.602043,-0.730926,0.667011,-0.095347,-0.365236,0.229179,0.054413,-0.047464,0.006853,0.056087,-0.254624,0.661537,-0.099897,0.311526,0.076427,0.148241,0.205014,0.999759,0.026113,0.463922,0.773778,0.118581,0.346955,0.083723,0.202496,0.142124,0.465250,0.109995,0.227223,1.356575,0.130852,0.114031,0.038621,0.146137,0.060687,0.778785,0.021433,,,,,,,,,,,,,,,,,,,,,,,,
330,3.300000,0.459903,1.030151,0.303749,-0.367217,0.010100,0.482963,-0.362429,0.007856,0.058452,-0.745316,0.661247,0.602039,-0.730927,0.667015,-0.095353,-0.365238,0.229167,0.054411,-0.047471,0.006857,0.056082,-0.254615,0.661539,-0.099901,0.311413,0.076406,0.148371,0.202388,0.993556,0.025970,0.466240,0.768626,0.117981,0.346769,0.083782,0.202634,0.139823,0.464259,0.109412,0.226013,1.350059,0.131320,0.114303,0.039108,0.145731,0.057375,0.773054,0.021190,,,,,,,,,,,,,,,,,,,,,,,,
331,3.310000,0.461375,1.024878,0.303547,-0.367163,0.010076,0.482966,-0.362430,0.007861,0.058451,-0.745319,0.661253,0.602036,-0.730922,0.667016,-0.095355,-0.365228,0.229154,0.054417,-0.047470,0.006861,0.056081,-0.254616,0.661537,-0.099899,0.311341,0.076381,0.148496,0.199832,0.987269,0.025793,0.468445,0.763291,0.117358,0.346655,0.083872,0.202754,0.137507,0.463202,0.108844,0.224780,1.343368,0.131601,0.114567,0.039582,0.145455,0.053822,0.767281,0.021066,,,,,,,,,,,,,,,,,,,,,,,,
332,3.320000,0.462754,1.019623,0.303320,-0.367195,0.010096,0.482964,-0.362426,0.007853,0.058457,-0.745307,0.661241,0.602048,-0.730926,0.667014,-0.095351,-0.365215,0.229146,0.054420,-0.047477,0.006854,0.056093,-0.254614,0.661535,-0.099899,0.311273,0.076358,0.148626,0.197119,0.980885,0.025598,0.470559,0.757904,0.116814,0.346505,0.083943,0.202868,0.135179,0.462084,0.108266,0.223601,1.336534,0.131897,0.114743,0.039977,0.145332,0.050495,0.761355,0.020830,,,,,,,,,,,,,,,,,,,,,,,,
333,3.330000,0.464184,1.014148,0.303050,-0.367181,0.010087,0.482963,-0.362431,0.007863,0.058446,-0.745308,0.661242,0.602040,-0.730926,0.667017,-0.095354,-0.365176,0.229116,0.054428,-0.047474,0.006851,0.056085,-0.254619,0.661535,-0.099899,0.311117,0.076347,0.148728,0.194541,0.974409,0.025448,0.472621,0.752560,0.116262,0.346314,0.084030,0.202954,0.132737,0.460943,0.107732,0.222432,1.329728,0.132244,0.114881,0.040343,0.145227,0.047204,0.755385,0.020486,,,,,,,,,,,,,,,,,,,,,,,,
334,3.340000,0.465515,1.008700,0.302769,-0.367180,0.010079,0.482962,-0.362433,0.007870,0.058440,-0.745314,0.661242,0.602036,-0.730924,0.667005,-0.095351,-0.365117,0.229050,0.054444,-0.047474,0.006862,0.056084,-0.254621,0.661532,-0.099898,0.310927,0.076339,0.148844,0.191770,0.967849,0.025270,0.474624,0.747035,0.115647,0.346050,0.084178,0.203004,0.130268,0.459742,0.107340,0.221240,1.322813,0.132439,0.114981,0.040670,0.145097,0.043978,0.749224,0.020162,,,,,,,,,,,,,,,,,,,,,,,,
335,3.350000,0.466783,1.003009,0.302472,-0.367164,0.010069,0.482969,-0.362430,0.007857,0.058446,-0.745310,0.661239,0.602042,-0.730926,0.667016,-0.095355,-0.365002,0.228946,0.054457,-0.047471,0.006858,0.056081,-0.254623,0.661539,-0.099896,0.310662,0.076333,0.148952,0.189171,0.961331,0.024993,0.476539,0.741355,0.115028,0.345747,0.084318,0.203074,0.127750,0.458514,0.107117,0.220030,1.315549,0.132567,0.115021,0.040897,0.145013,0.040695,0.743027,0.019774,,,,,,,,,,,,,,,,,,,,,,,,
336,3.360000,0.468020,0.997090,0.302292,-0.367175,0.010068,0.482969,-0.362436,0.007858,0.058450,-0.745307,0.661249,0.602037,-0.730928,0.667017,-0.095349,-0.365174,0.229155,0.054324,-0.047476,0.006863,0.056089,-0.254620,0.661537,-0.099896,0.310377,0.076327,0.149110,0.186371,0.954545,0.024759,0.478341,0.735653,0.114313,0.345456,0.084396,0.203191,0.125156,0.457387,0.106925,0.218761,1.308446,0.132799,0.115028,0.041097,0.145046,0.037475,0.736723,0.019337,,,,,,,,,,,,,,,,,,,,,,,,
337,3.370000,0.469254,0.991128,0.302047,-0.367162,0.010071,0.482971,-0.362424,0.007873,0.058447,-0.745303,0.661236,0.602049,-0.730931,0.667012,-0.095355,-0.365179,0.229156,0.054328,-0.047475,0.006858,0.056083,-0.254615,0.661536,-0.099897,0.310118,0.076321,0.149302,0.183688,0.947722,0.024487,0.480047,0.729593,0.113251,0.345182,0.084480,0.203346,0.122671,0.456227,0.106784,0.217488,1.301046,0.132941,0.115046,0.041271,0.145149,0.034212,0.730314,0.018808,,,,,,,,,,,,,,,,,,,,,,,,
338,3.380000,0.470444,0.985269,0.301616,-0.367155,0.010053,0.482964,-0.362436,0.007871,0.058448,-0.745300,0.661241,0.602058,-0.730933,0.667017,-0.095356,-0.365181,0.229163,0.054323,-0.047467,0.006859,0.056084,-0.254622,0.661544,-0.099896,0.309933,0.076292,0.149527,0.180981,0.940738,0.024169,0.481724,0.723649,0.112385,0.344927,0.084523,0.203540,0.120253,0.455100,0.106610,0.216191,1.293585,0.133077,0.115106,0.041394,0.145207,0.030933,0.723709,0.018253,,,,,,,,,,,,,,,,,,,,,,,,
339,3.390000,0.471481,0.978861,0.301307,-0.367184,0.010080,0.482969,-0.362430,0.007852,0.058458,-0.745295,0.661231,0.602055,-0.730930,0.667024,-0.095361,-0.365175,0.229157,0.054327,-0.047464,0.006858,0.056098,-0.254615,0.661545,-0.099905,0.309760,0.076286,0.149724,0.178198,0.933481,0.023862,0.483251,0.717526,0.111629,0.344678,0.084663,0.203714,0.117872,0.453852,0.106461,0.214809,1.286014,0.133281,0.115188,0.041417,0.145217,0.027659,0.717029,0.017673,,,,,,,,,,,,,,,,,,,,,,,,
340,3.400000,0.472607,0.972635,0.300925,-0.367192,0.010092,0.482965,-0.362424,0.007860,0.058450,-0.745301,0.661240,0.602050,-0.730933,0.667020,-0.095357,-0.365177,0.229161,0.054327,-0.047469,0.006863,0.056098,-0.254621,0.661540,-0.099904,0.309527,0.076298,0.149918,0.175387,0.926173,0.023483,0.484787,0.711281,0.110885,0.344389,0.084759,0.203911,0.115522,0.452533,0.106297,0.213438,1.278276,0.133385,0.115218,0.041374,0.145232,0.024308,0.710152,0.017016,,,,,,,,,,,,,,,,,,,,,,,,
341,3.410000,0.473695,0.966185,0.300545,-0.367198,0.010097,0.482959,-0.362430,0.007857,0.058450,-0.745307,0.661245,0.602054,-0.730925,0.667014,-0.095359,-0.365180,0.229155,0.054326,-0.047470,0.006872,0.056091,-0.254618,0.661541,-0.099907,0.309305,0.076315,0.150082,0.172568,0.918769,0.023129,0.486240,0.705014,0.110119,0.344099,0.084847,0.204074,0.113189,0.451251,0.106124,0.212044,1.270420,0.133493,0.115175,0.041302,0.145299,0.021018,0.703211,0.016336,,,,,,,,,,,,,,,,,,,,,,,,
342,3.420000,0.474717,0.959725,0.300018,-0.367241,0.010111,0.482956,-0.362429,0.007857,0.058450,-0.745303,0.661238,0.602051,-0.730928,0.667013,-0.095361,-0.365187,0.229151,0.054327,-0.047477,0.006865,0.056094,-0.254618,0.661543,-0.099899,0.309033,0.076297,0.150228,0.169686,0.911237,0.022695,0.487598,0.698664,0.109431,0.343728,0.084889,0.204216,0.110840,0.450043,0.105960,0.210504,1.262549,0.133716,0.115072,0.041119,0.145392,0.017706,0.696134,0.015628,,,,,,,,,,,,,,,,,,,,,,,,
343,3.430000,0.475709,0.953173,0.299604,-0.367182,0.010076,0.482967,-0.362431,0.007852,0.058456,-0.745305,0.661237,0.602051,-0.730927,0.667013,-0.095351,-0.365179,0.229156,0.054328,-0.047468,0.006862,0.056098,-0.254612,0.661539,-0.099898,0.308693,0.076270,0.150389,0.166805,0.903835,0.022224,0.488809,0.692131,0.108712,0.343390,0.085044,0.204315,0.108479,0.448756,0.105870,0.209024,1.254558,0.133768,0.114908,0.040958,0.145557,0.014502,0.688929,0.015001,,,,,,,,,,,,,,,,,,,,,,,,
344,3.440000,0.476717,0.946546,0.299269,-0.367183,0.010072,0.482964,-0.362429,0.007870,0.058453,-0.745309,0.661239,0.602046,-0.730929,0.667015,-0.095353,-0.365179,0.229147,0.054331,-0.047466,0.006863,0.056105,-0.254616,0.661534,-0.099897,0.308337,0.076241,0.150548,0.163858,0.896368,0.021759,0.490034,0.685617,0.107885,0.343001,0.085148,0.204448,0.106125,0.447484,0.105803,0.207454,1.246485,0.133853,0.114725,0.040780,0.145761,0.011324,0.681708,0.014350,,,,,,,,,,,,,,,,,,,,,,,,
345,3.450000,0.477631,0.939780,0.298797,-0.367203,0.010080,0.482964,-0.362429,0.007863,0.058448,-0.745299,0.661236,0.602049,-0.730927,0.667018,-0.095357,-0.365186,0.229155,0.054328,-0.047469,0.006866,0.056097,-0.254614,0.661536,-0.099897,0.308014,0.076197,0.150705,0.160887,0.888679,0.021271,0.491157,0.679090,0.107023,0.342638,0.085237,0.204581,0.103792,0.446254,0.105763,0.205833,1.238343,0.134015,0.114505,0.040551,0.146029,0.008177,0.674342,0.013648,,,,,,,,,,,,,,,,,,,,,,,,
346,3.460000,0.478549,0.932913,0.298430,-0.367159,0.010043,0.482979,-0.362434,0.007864,0.058456,-0.745310,0.661245,0.602043,-0.730928,0.667019,-0.095355,-0.365189,0.229153,0.054323,-0.047478,0.006861,0.056099,-0.254616,0.661538,-0.099905,0.307690,0.076181,0.150844,0.158063,0.881379,0.020779,0.492159,0.672425,0.106071,0.342287,0.085298,0.204691,0.101523,0.444983,0.105721,0.204320,1.230121,0.134034,0.114305,0.040278,0.146294,0.005028,0.666907,0.012902,,,,,,,,,,,,,,,,,,,,,,,,
347,3.470000,0.479430,0.926077,0.297913,-0.367184,0.010071,0.482969,-0.362437,0.007859,0.058444,-0.745317,0.661244,0.602046,-0.730929,0.667019,-0.095359,-0.365186,0.229151,0.054320,-0.047469,0.006860,0.056099,-0.254621,0.661537,-0.099901,0.307411,0.076151,0.150986,0.155161,0.873664,0.020306,0.493085,0.665814,0.105101,0.341934,0.085371,0.204789,0.099310,0.443644,0.105690,0.202808,1.221853,0.134027,0.114124,0.039976,0.146507,0.001966,0.659390,0.012094,,,,,,,,,,,,,,,,,,,,,,,,
348,3.480000,0.480298,0.919206,0.297544,-0.367198,0.010090,0.482965,-0.362428,0.007865,0.058451,-0.745311,0.661239,0.602044,-0.730929,0.667019,-0.095355,-0.365193,0.229155,0.054326,-0.047468,0.006853,0.056094,-0.254615,0.661538,-0.099897,0.307091,0.076112,0.151145,0.152353,0.865832,0.019866,0.493915,0.659188,0.104128,0.341618,0.085479,0.204912,0.097192,0.442283,0.105657,0.201274,1.213487,0.134032,0.113939,0.039706,0.146762,-0.001130,0.651854,0.011216,,,,,,,,,,,,,,,,,,,,,,,,
349,3.490000,0.481081,0.912265,0.297165,-0.367177,0.010076,0.482975,-0.362430,0.007864,0.058450,-0.745316,0.661235,0.602048,-0.730924,0.667014,-0.095352,-0.365176,0.229159,0.054324,-0.047480,0.006863,0.056094,-0.254618,0.661539,-0.099901,0.306806,0.076079,0.151282,0.149504,0.857841,0.019531,0.494674,0.652635,0.103124,0.341294,0.085543,0.205032,0.095165,0.440945,0.105626,0.199701,1.205103,0.134088,0.113746,0.039464,0.147063,-0.004145,0.644221,0.010340,,,,,,,,,,,,,,,,,,,,,,,,
350,3.500000,0.481883,0.905307,0.296892,-0.367159,0.010054,0.482977,-0.362431,0.007859,0.058454,-0.745306,0.661236,0.602046,-0.730933,0.667012,-0.095350,-0.365178,0.229153,0.054330,-0.047471,0.006864,0.056098,-0.254616,0.661546,-0.099898,0.306682,0.075915,0.151401,0.146753,0.849990,0.019246,0.495367,0.646089,0.102139,0.340998,0.085576,0.205156,0.093249,0.439754,0.105489,0.198141,1.196681,0.133977,0.113565,0.039223,0.147324,-0.007087,0.636520,0.009460,,,,,,,,,,,,,,,,,,,,,,,,
351,3.510000,0.482824,0.898615,0.296479,-0.367172,0.010070,0.482982,-0.362428,0.007855,0.058444,-0.745302,0.661235,0.602048,-0.730936,0.667019,-0.095353,-0.365185,0.229155,0.054322,-0.047469,0.006868,0.056092,-0.254622,0.661543,-0.099903,0.306308,0.075993,0.151421,0.144071,0.842188,0.018803,0.496061,0.639750,0.101061,0.340762,0.085611,0.205247,0.091406,0.438602,0.105285,0.196589,1.188238,0.133925,0.113431,0.038995,0.147521,-0.010008,0.628758,0.008631,,,,,,,,,,,,,,,,,,,,,,,,
352,3.520000,0.483583,0.891547,0.296171,-0.367160,0.010061,0.482979,-0.362439,0.007856,0.058450,-0.745299,0.661236,0.602054,-0.730929,0.667018,-0.095357,-0.365183,0.229162,0.054321,-0.047473,0.006862,0.056090,-0.254621,0.661540,-0.099895,0.306099,0.075959,0.151515,0.141284,0.834104,0.018528,0.496724,0.633536,0.099943,0.340733,0.085552,0.205278,0.089668,0.437458,0.105037,0.194942,1.179768,0.133943,0.113305,0.038772,0.147658,-0.012835,0.620923,0.007820,,,,,,,,,,,,,,,,,,,,,,,,
353,3.530000,0.484397,0.884941,0.295782,-0.367202,0.010098,0.482973,-0.362425,0.007859,0.058450,-0.745307,0.661232,0.602043,-0.730931,0.667012,-0.095351,-0.365183,0.229162,0.054323,-0.047465,0.006868,0.056090,-0.254619,0.661542,-0.099901,0.305909,0.075911,0.151600,0.138542,0.826153,0.018222,0.497345,0.627377,0.098890,0.340133,0.085402,0.205592,0.088046,0.436291,0.104750,0.193306,1.171376,0.133844,0.113171,0.038532,0.147803,-0.015597,0.613016,0.007125,,,,,,,,,,,,,,,,,,,,,,,,
354,3.540000,0.485233,0.878253,0.295478,-0.367179,0.010074,0.482968,-0.362432,0.007855,0.058458,-0.745301,0.661236,0.602051,-0.730921,0.667018,-0.095354,-0.365183,0.229159,0.054328,-0.047472,0.006863,0.056094,-0.254615,0.661541,-0.099900,0.305727,0.075857,0.151702,0.135840,0.818171,0.017844,0.497931,0.621283,0.097768,0.339948,0.085550,0.205598,0.086486,0.435191,0.104438,0.191631,1.162952,0.133698,0.113049,0.038330,0.147984,-0.018300,0.605131,0.006418,,,,,,,,,,,,,,,,,,,,,,,,
355,3.550000,0.486106,0.871476,0.295187,-0.367174,0.010078,0.482969,-0.362426,0.007850,0.058458,-0.745298,0.661235,0.602053,-0.730921,0.667017,-0.095359,-0.365184,0.229162,0.054321,-0.047473,0.006871,0.056090,-0.254617,0.661545,-0.099900,0.305521,0.075811,0.151794,0.133172,0.810242,0.017452,0.498472,0.615225,0.096737,0.339717,0.085615,0.205665,0.085021,0.434057,0.104226,0.189961,1.154553,0.133600,0.112898,0.038152,0.148193,-0.020978,0.597288,0.005720,,,,,,,,,,,,,,,,,,,,,,,,
356,3.560000,0.486900,0.865023,0.294967,-0.367201,0.010096,0.482974,-0.362428,0.007853,0.058448,-0.745293,0.661231,0.602052,-0.730923,0.667022,-0.095353,-0.365177,0.229165,0.054330,-0.047471,0.006863,0.056084,-0.254613,0.661545,-0.099898,0.305312,0.075774,0.151889,0.130516,0.802529,0.017064,0.498982,0.609189,0.095716,0.339476,0.085644,0.205769,0.083031,0.432388,0.104665,0.188138,1.146187,0.133617,0.112705,0.037970,0.148385,-0.023796,0.589306,0.005113,,,,,,,,,,,,,,,,,,,,,,,,
357,3.570000,0.487691,0.858363,0.294897,-0.367178,0.010077,0.482967,-0.362439,0.007852,0.058451,-0.745299,0.661232,0.602053,-0.730921,0.667021,-0.095354,-0.365185,0.229147,0.054327,-0.047478,0.006865,0.056095,-0.254609,0.661547,-0.099902,0.305099,0.075769,0.152007,0.127859,0.794803,0.016804,0.499472,0.603194,0.094779,0.339238,0.085680,0.205880,0.081781,0.431518,0.104435,0.186423,1.137936,0.133507,0.112574,0.037832,0.148506,-0.026530,0.581219,0.004496,,,,,,,,,,,,,,,,,,,,,,,,
358,3.580000,0.488476,0.851862,0.294728,-0.367166,0.010047,0.482970,-0.362425,0.007861,0.058448,-0.745310,0.661240,0.602048,-0.730922,0.667020,-0.095354,-0.365185,0.229162,0.054320,-0.047477,0.006858,0.056100,-0.254620,0.661544,-0.099902,0.304894,0.075742,0.152145,0.125186,0.787073,0.016565,0.499979,0.597256,0.093976,0.338972,0.085703,0.206036,0.080470,0.430641,0.104254,0.184682,1.129783,0.133382,0.112473,0.037711,0.148574,-0.029012,0.573365,0.003686,,,,,,,,,,,,,,,,,,,,,,,,
359,3.590000,0.489342,0.845561,0.294519,-0.367168,0.010052,0.482971,-0.362434,0.007848,0.058454,-0.745306,0.661240,0.602055,-0.730923,0.667020,-0.095355,-0.365187,0.229157,0.054329,-0.047474,0.006858,0.056099,-0.254618,0.661540,-0.099899,0.304682,0.075731,0.152318,0.122494,0.779381,0.016364,0.500540,0.591334,0.093265,0.338687,0.085741,0.206227,0.079347,0.429895,0.104027,0.182978,1.121705,0.133309,0.112368,0.037591,0.148661,-0.031485,0.565823,0.003374,,,,,,,,,,,,,,,,,,,,,,,,
360,3.600000,0.490246,0.839229,0.294316,-0.367230,0.010099,0.482960,-0.362432,0.007862,0.058451,-0.745327,0.661236,0.602052,-0.730924,0.667016,-0.095356,-0.365182,0.229150,0.054330,-0.047471,0.006869,0.056086,-0.254614,0.661543,-0.099900,0.304478,0.075722,0.152526,0.119890,0.771872,0.016182,0.501179,0.585394,0.092638,0.338451,0.085849,0.206418,0.078268,0.429211,0.103754,0.181183,1.113683,0.133282,0.112236,0.037461,0.148774,-0.025694,0.563992,-0.000536,,,,,,,,,,,,,,,,,,,,,,,,
361,3.610000,0.491292,0.833269,0.293991,-0.367240,0.010104,0.482960,-0.362429,0.007857,0.058450,-0.745312,0.661235,0.602055,-0.730923,0.667018,-0.095359,-0.365183,0.229152,0.054332,-0.047479,0.006859,0.056099,-0.254608,0.661549,-0.099905,0.304283,0.075715,0.152754,0.117252,0.764320,0.016026,0.501862,0.579426,0.092258,0.338175,0.085867,0.206699,0.077140,0.428384,0.103629,0.179476,1.105872,0.133126,0.112121,0.037362,0.148858,-0.028221,0.556186,-0.001033,,,,,,,,,,,,,,,,,,,,,,,,
362,3.620000,0.492189,0.827181,0.293816,-0.367199,0.010080,0.482971,-0.362434,0.007862,0.058450,-0.745316,0.661239,0.602043,-0.730928,0.667023,-0.095356,-0.365190,0.229154,0.054329,-0.047475,0.006858,0.056091,-0.254607,0.661545,-0.099905,0.304097,0.075744,0.153001,0.114726,0.756866,0.015910,0.502543,0.573385,0.092048,0.337878,0.085813,0.207035,0.076760,0.428429,0.102774,0.177737,1.098057,0.132986,0.112031,0.037285,0.148882,-0.037787,0.543341,0.001274,,,,,,,,,,,,,,,,,,,,,,,,
363,3.630000,0.493048,0.821178,0.293716,-0.367208,0.010089,0.482965,-0.362435,0.007851,0.058447,-0.745318,0.661235,0.602049,-0.730916,0.667020,-0.095349,-0.365185,0.229152,0.054323,-0.047473,0.006866,0.056091,-0.254614,0.661544,-0.099912,0.303935,0.075777,0.153230,0.112267,0.749454,0.015899,0.503233,0.567317,0.091996,0.337625,0.085823,0.207328,0.075930,0.427794,0.102457,0.175804,1.089999,0.133052,0.111963,0.037236,0.148853,-0.039889,0.535783,0.000747,,,,,,,,,,,,,,,,,,,,,,,,
364,3.640000,0.493808,0.815430,0.293757,-0.367175,0.010072,0.482975,-0.362433,0.007851,0.058455,-0.745319,0.661239,0.602043,-0.730927,0.667016,-0.095349,-0.365192,0.229151,0.054327,-0.047478,0.006851,0.056088,-0.254620,0.661532,-0.099908,0.303792,0.075806,0.153467,0.109796,0.742131,0.015891,0.503891,0.561317,0.092015,0.337418,0.085894,0.207608,0.074102,0.428479,0.098976,0.174019,1.082356,0.132900,0.111910,0.037186,0.148880,-0.041891,0.528350,0.000215,,,,,,,,,,,,,,,,,,,,,,,,
365,3.650000,0.494543,0.809522,0.293892,-0.367162,0.010073,0.482979,-0.362423,0.007864,0.058444,-0.745315,0.661237,0.602049,-0.730918,0.667014,-0.095348,-0.365187,0.229151,0.054326,-0.047477,0.006849,0.056085,-0.254609,0.661528,-0.099907,0.303664,0.075860,0.153686,0.107362,0.734957,0.015948,0.504566,0.555435,0.092100,0.337271,0.085989,0.207844,0.073697,0.426101,0.103517,0.172321,1.075003,0.132617,0.111861,0.037148,0.148945,-0.043756,0.520976,-0.000288,,,,,,,,,,,,,,,,,,,,,,,,
366,3.660000,0.495275,0.803785,0.294079,-0.367202,0.010097,0.482982,-0.362423,0.007853,0.058452,-0.745306,0.661236,0.602049,-0.730921,0.667015,-0.095355,-0.365181,0.229150,0.054327,-0.047475,0.006854,0.056082,-0.254611,0.661532,-0.099913,0.303539,0.075900,0.153900,0.105011,0.728028,0.015976,0.505152,0.549802,0.092182,0.337157,0.086097,0.208033,0.072929,0.425582,0.103695,0.170678,1.067564,0.132413,0.111823,0.037113,0.149029,-0.045544,0.513677,-0.000711,,,,,,,,,,,,,,,,,,,,,,,,
367,3.670000,0.495953,0.798230,0.294340,-0.367224,0.010123,0.482964,-0.362429,0.007859,0.058451,-0.745305,0.661236,0.602049,-0.730928,0.667017,-0.095354,-0.365185,0.229150,0.054326,-0.047479,0.006843,0.056080,-0.254613,0.661527,-0.099907,0.303435,0.075947,0.154081,0.102721,0.721171,0.016095,0.505787,0.544391,0.092229,0.337026,0.086144,0.208242,0.072220,0.425132,0.103954,0.169083,1.060447,0.132143,0.111796,0.037108,0.149081,-0.047193,0.506507,-0.001105,,,,,,,,,,,,,,,,,,,,,,,,
368,3.680000,0.496417,0.792740,0.294662,-0.367199,0.010093,0.482966,-0.362436,0.007864,0.058449,-0.745309,0.661232,0.602046,-0.730920,0.667017,-0.095357,-0.365182,0.229150,0.054326,-0.047477,0.006853,0.056077,-0.254622,0.661530,-0.099910,0.303336,0.075962,0.154262,0.100514,0.714413,0.016253,0.506359,0.539230,0.092181,0.336885,0.086131,0.208462,0.071577,0.424735,0.104248,0.167580,1.053414,0.131946,0.111772,0.037064,0.149111,-0.048729,0.499468,-0.001422,,,,,,,,,,,,,,,,,,,,,,,,
369,3.690000,0.497057,0.787431,0.295000,-0.367194,0.010096,0.482977,-0.362433,0.007860,0.058438,-0.745306,0.661227,0.602050,-0.730932,0.667019,-0.095358,-0.365189,0.229149,0.054325,-0.047473,0.006845,0.056078,-0.254616,0.661534,-0.099914,0.303264,0.075989,0.154425,0.098507,0.707843,0.016409,0.506889,0.534349,0.092106,0.336780,0.086112,0.208649,0.071073,0.424445,0.104545,0.166091,1.046470,0.131790,0.111771,0.037068,0.149131,-0.050173,0.492490,-0.001740,,,,,,,,,,,,,,,,,,,,,,,,
370,3.700000,0.497521,0.782144,0.295511,-0.367216,0.010108,0.482968,-0.362428,0.007860,0.058448,-0.745302,0.661232,0.602049,-0.730930,0.667014,-0.095358,-0.365183,0.229158,0.054324,-0.047479,0.006860,0.056069,-0.254614,0.661534,-0.099918,0.303189,0.075988,0.154568,0.096694,0.701371,0.016591,0.507417,0.529652,0.092018,0.336682,0.086102,0.208818,0.070614,0.424189,0.104885,0.164759,1.039788,0.131556,0.111762,0.037055,0.149183,-0.051451,0.485811,-0.001844,,,,,,,,,,,,,,,,,,,,,,,,
371,3.710000,0.498089,0.777164,0.295950,-0.367168,0.010069,0.482965,-0.362430,0.007856,0.058451,-0.745300,0.661225,0.602058,-0.730925,0.667016,-0.095355,-0.365176,0.229148,0.054329,-0.047472,0.006847,0.056078,-0.254616,0.661529,-0.099909,0.303117,0.076001,0.154705,0.095026,0.694973,0.016815,0.507909,0.525191,0.091947,0.336595,0.086054,0.208985,0.070215,0.423984,0.105215,0.163470,1.033271,0.131225,0.111735,0.037037,0.149229,-0.052621,0.479238,-0.001983,,,,,,,,,,,,,,,,,,,,,,,,
372,3.720000,0.498594,0.772045,0.296566,-0.367213,0.010104,0.482972,-0.362431,0.007856,0.058450,-0.745295,0.661226,0.602056,-0.730932,0.667019,-0.095355,-0.365177,0.229151,0.054331,-0.047474,0.006837,0.056072,-0.254610,0.661530,-0.099907,0.303023,0.075932,0.154823,0.093543,0.688612,0.017024,0.508470,0.520898,0.091882,0.336497,0.086042,0.209142,0.069909,0.423836,0.105492,0.162289,1.026855,0.130902,0.111722,0.037021,0.149281,-0.053643,0.472769,-0.002027,,,,,,,,,,,,,,,,,,,,,,,,
373,3.730000,0.499046,0.767252,0.297266,-0.367223,0.010108,0.482959,-0.362433,0.007860,0.058450,-0.745303,0.661226,0.602051,-0.730926,0.667017,-0.095353,-0.365188,0.229148,0.054327,-0.047506,0.007080,0.055759,-0.254613,0.661530,-0.099904,0.302944,0.075908,0.154935,0.092222,0.682486,0.017231,0.509028,0.516780,0.091825,0.336399,0.086010,0.209292,0.069659,0.423756,0.105716,0.161123,1.020588,0.130598,0.111692,0.037030,0.149321,-0.054556,0.466398,-0.001999,,,,,,,,,,,,,,,,,,,,,,,,
