Format Version,1.22,Take Name,moon_squatlifting1,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,13 Dec 1969 11:39:52 +0100,Total Frames in Take,6313,Total Exported Frames,6313,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.160000,0.310847,1.060723,0.307047,-0.335242,0.010202,0.482647,-0.314780,0.010913,0.055893,-0.769648,0.659676,0.637662,-0.755740,0.668231,-0.060912,-0.320028,0.228989,0.059465,-0.022987,0.008737,0.056382,-0.279405,0.663577,-0.064768,0.280905,0.069805,0.130110,0.297812,1.095196,0.060803,0.257817,0.811703,0.145193,0.315079,0.072336,0.194998,0.219413,0.471756,0.110989,0.279371,1.403644,0.123551,0.094247,0.031246,0.135325,0.238982,0.851884,0.032632
17,0.170000,0.310879,1.060748,0.306969,-0.335216,0.010174,0.482644,-0.314782,0.010918,0.055897,-0.769650,0.659680,0.637648,-0.755749,0.668233,-0.060920,-0.320027,0.228992,0.059464,-0.022988,0.008745,0.056375,-0.279404,0.663573,-0.064770,0.280907,0.069821,0.130096,0.297912,1.095220,0.060753,0.257790,0.811699,0.145064,0.315079,0.072345,0.194986,0.219394,0.471750,0.110955,0.279341,1.403676,0.123459,0.094242,0.031249,0.135313,0.239112,0.851916,0.032683
18,0.180000,0.310910,1.060760,0.306888,-0.335207,0.010181,0.482649,-0.314784,0.010921,0.055893,-0.769647,0.659677,0.637659,-0.755747,0.668231,-0.060920,-0.320032,0.228982,0.059464,-0.022987,0.008745,0.056384,-0.279402,0.663575,-0.064765,0.280911,0.069819,0.130095,0.298109,1.095276,0.060704,0.257761,0.811679,0.144977,0.315083,0.072340,0.194983,0.219373,0.471749,0.110908,0.279259,1.403705,0.123337,0.094246,0.031251,0.135316,0.239236,0.851924,0.032748
19,0.190000,0.310943,1.060780,0.306792,-0.335218,0.010187,0.482648,-0.314783,0.010923,0.055898,-0.769644,0.659677,0.637657,-0.755741,0.668224,-0.060914,-0.320026,0.228992,0.059459,-0.022988,0.008741,0.056383,-0.279401,0.663572,-0.064767,0.280899,0.069796,0.130096,0.298232,1.095313,0.060643,0.257693,0.811711,0.144895,0.315078,0.072335,0.194983,0.219358,0.471738,0.110870,0.279245,1.403746,0.123266,0.094250,0.031248,0.135326,0.239369,0.851931,0.032792
20,0.200000,0.310950,1.060776,0.306721,-0.335208,0.010163,0.482661,-0.314782,0.010919,0.055899,-0.769644,0.659671,0.637661,-0.755741,0.668222,-0.060912,-0.320023,0.228994,0.059465,-0.022987,0.008744,0.056380,-0.279400,0.663570,-0.064766,0.280908,0.069810,0.130078,0.298353,1.095335,0.060593,0.257700,0.811653,0.144846,0.315086,0.072330,0.194972,0.219361,0.471731,0.110819,0.279215,1.403766,0.123170,0.094254,0.031244,0.135323,0.239510,0.851936,0.032833
21,0.210000,0.310971,1.060796,0.306638,-0.335181,0.010151,0.482664,-0.314780,0.010922,0.055893,-0.769645,0.659675,0.637654,-0.755741,0.668227,-0.060918,-0.320033,0.228983,0.059466,-0.022990,0.008734,0.056381,-0.279395,0.663573,-0.064767,0.280912,0.069806,0.130069,0.298463,1.095365,0.060520,0.257653,0.811706,0.144816,0.315085,0.072320,0.194965,0.219370,0.471729,0.110768,0.279193,1.403771,0.123066,0.094260,0.031241,0.135328,0.239678,0.851938,0.032884
22,0.220000,0.310978,1.060802,0.306562,-0.335206,0.010178,0.482648,-0.314779,0.010921,0.055894,-0.769646,0.659680,0.637657,-0.755743,0.668230,-0.060916,-0.320034,0.228994,0.059462,-0.022986,0.008737,0.056385,-0.279402,0.663571,-0.064771,0.280913,0.069799,0.130071,0.298576,1.095377,0.060450,0.257638,0.811723,0.144792,0.315096,0.072332,0.194953,0.219357,0.471721,0.110713,0.279177,1.403768,0.122946,0.094255,0.031245,0.135330,0.239840,0.851931,0.032926
23,0.230000,0.310978,1.060791,0.306501,-0.335211,0.010176,0.482655,-0.314785,0.010914,0.055898,-0.769647,0.659675,0.637657,-0.755744,0.668231,-0.060920,-0.320035,0.228988,0.059463,-0.022990,0.008736,0.056380,-0.279406,0.663578,-0.064773,0.280918,0.069802,0.130062,0.298703,1.095372,0.060382,0.257612,0.811738,0.144745,0.315093,0.072315,0.194950,0.219352,0.471712,0.110676,0.279180,1.403762,0.122833,0.094267,0.031252,0.135325,0.239997,0.851903,0.032962
24,0.240000,0.310898,1.060754,0.306500,-0.335187,0.010156,0.482651,-0.314784,0.010916,0.055897,-0.769650,0.659682,0.637659,-0.755742,0.668230,-0.060917,-0.320032,0.228991,0.059462,-0.022987,0.008742,0.056376,-0.279403,0.663574,-0.064765,0.280922,0.069795,0.130059,0.298818,1.095343,0.060327,0.257592,0.811731,0.144711,0.315103,0.072318,0.194952,0.219331,0.471694,0.110643,0.279160,1.403757,0.122682,0.094267,0.031253,0.135321,0.240167,0.851882,0.032999
25,0.250000,0.310920,1.060760,0.306422,-0.335222,0.010195,0.482654,-0.314788,0.010922,0.055896,-0.769647,0.659670,0.637655,-0.755745,0.668232,-0.060911,-0.320028,0.228993,0.059462,-0.022993,0.008731,0.056382,-0.279404,0.663576,-0.064768,0.280920,0.069779,0.130061,0.299001,1.095275,0.060280,0.257580,0.811732,0.144651,0.315104,0.072344,0.194928,0.219319,0.471676,0.110604,0.279170,1.403747,0.122559,0.094262,0.031244,0.135330,0.240351,0.851835,0.033048
