Format Version,1.22,Take Name,laurent_squatlifting1,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,20 Dec 1969 09:06:11 +0100,Total Frames in Take,5266,Total Exported Frames,5266,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.160000,0.363334,1.099961,0.293650,-0.365215,0.008112,0.483041,-0.351586,0.009704,0.058406,-0.787794,0.661790,0.592731,-0.761223,0.667389,-0.104272,-0.352300,0.231011,0.055030,-0.036604,0.007870,0.062881,-0.284901,0.661642,-0.100441,0.291875,0.076177,0.171284,0.250847,1.068516,0.046342,0.344911,0.829567,0.144508,0.316059,0.074817,0.228946,0.210945,0.464905,0.149294,0.269522,1.414959,0.094846,0.106906,0.028185,0.161689,0.119671,0.847211,0.052354,,,,,,,,,,,,,,,
17,0.170000,0.363386,1.099901,0.292281,-0.365217,0.008126,0.483042,-0.351579,0.009708,0.058402,-0.787793,0.661787,0.592732,-0.761212,0.667392,-0.104276,-0.352297,0.231009,0.055029,-0.036601,0.007875,0.062876,-0.284894,0.661646,-0.100448,0.291767,0.076139,0.171158,0.250695,1.068058,0.045267,0.344590,0.829298,0.143583,0.315997,0.074909,0.228798,0.210312,0.464842,0.148673,0.269419,1.414658,0.092940,0.107002,0.028242,0.161657,0.119647,0.846693,0.051861,,,,,,,,,,,,,,,
18,0.180000,0.363507,1.099901,0.290928,-0.365187,0.008095,0.483040,-0.351575,0.009704,0.058399,-0.787792,0.661792,0.592731,-0.761217,0.667390,-0.104273,-0.352291,0.231015,0.055022,-0.036601,0.007873,0.062880,-0.284885,0.661649,-0.100447,0.291697,0.076109,0.171054,0.250647,1.067605,0.044160,0.344274,0.829138,0.142614,0.315958,0.075008,0.228665,0.209831,0.464764,0.148066,0.269260,1.414272,0.091044,0.107178,0.028333,0.161623,0.119782,0.846150,0.051304,,,,,,,,,,,,,,,
19,0.190000,0.363526,1.099861,0.289659,-0.365197,0.008101,0.483053,-0.351582,0.009698,0.058407,-0.787788,0.661790,0.592734,-0.761212,0.667388,-0.104275,-0.352294,0.231016,0.055028,-0.036601,0.007869,0.062887,-0.284897,0.661652,-0.100440,0.291605,0.076077,0.170973,0.250599,1.067181,0.043123,0.343860,0.828990,0.141742,0.315926,0.075053,0.228564,0.209462,0.464623,0.147491,0.269093,1.414013,0.089320,0.107402,0.028444,0.161598,0.120072,0.845660,0.050702,,,,,,,,,,,,,,,
20,0.200000,0.363455,1.099778,0.288481,-0.365143,0.008076,0.483054,-0.351589,0.009703,0.058406,-0.787813,0.661789,0.592728,-0.761220,0.667398,-0.104273,-0.352301,0.231010,0.055030,-0.036609,0.007870,0.062879,-0.284905,0.661644,-0.100437,0.291513,0.076044,0.170950,0.250643,1.066866,0.042112,0.343477,0.828700,0.140977,0.315894,0.075075,0.228521,0.209139,0.464452,0.146976,0.269051,1.413703,0.087783,0.107605,0.028543,0.161607,0.120436,0.845176,0.050007,,,,,,,,,,,,,,,
21,0.210000,0.363375,1.099704,0.287328,-0.365204,0.008108,0.483044,-0.351591,0.009702,0.058412,-0.787813,0.661786,0.592730,-0.761222,0.667395,-0.104274,-0.352306,0.231013,0.055028,-0.036601,0.007874,0.062888,-0.284904,0.661641,-0.100439,0.291355,0.076018,0.170997,0.250685,1.066572,0.041040,0.343008,0.828567,0.140109,0.315840,0.075074,0.228527,0.208773,0.464281,0.146651,0.268925,1.413543,0.086388,0.107774,0.028662,0.161588,0.120903,0.844726,0.049232,,,,,,,,,,,,,,,
22,0.220000,0.363349,1.099674,0.286126,-0.365190,0.008105,0.483045,-0.351584,0.009715,0.058394,-0.787796,0.661784,0.592728,-0.761213,0.667388,-0.104274,-0.352299,0.231014,0.055025,-0.036600,0.007872,0.062871,-0.284885,0.661650,-0.100441,0.291202,0.076032,0.171100,0.250836,1.066362,0.040009,0.342524,0.828335,0.139079,0.315804,0.075084,0.228590,0.208297,0.464141,0.146491,0.268954,1.413320,0.084938,0.107922,0.028789,0.161580,0.121395,0.844297,0.048406,,,,,,,,,,,,,,,
23,0.230000,0.363273,1.099603,0.285028,-0.365179,0.008082,0.483051,-0.351578,0.009705,0.058403,-0.787785,0.661788,0.592733,-0.761207,0.667388,-0.104285,-0.352286,0.231016,0.055026,-0.036585,0.007884,0.062878,-0.284887,0.661645,-0.100443,0.291052,0.076056,0.171245,0.251024,1.066249,0.039021,0.342074,0.828065,0.137900,0.315757,0.075092,0.228682,0.207735,0.463988,0.146498,0.269048,1.413131,0.083616,0.108021,0.028891,0.161608,0.122020,0.843941,0.047501,,,,,,,,,,,,,,,
24,0.240000,0.363284,1.099519,0.283972,-0.365186,0.008082,0.483055,-0.351571,0.009711,0.058401,-0.787781,0.661784,0.592735,-0.761210,0.667399,-0.104297,-0.352289,0.231015,0.055028,-0.036591,0.007872,0.062882,-0.284893,0.661648,-0.100441,0.290907,0.076083,0.171426,0.251139,1.066161,0.038033,0.341539,0.827783,0.136871,0.315692,0.075074,0.228819,0.207098,0.463871,0.146593,0.269186,1.413114,0.082595,0.108082,0.028947,0.161644,0.122648,0.843610,0.046507,,,,,,,,,,,,,,,
25,0.250000,0.363246,1.099433,0.282957,-0.365202,0.008106,0.483036,-0.351575,0.009702,0.058404,-0.787801,0.661789,0.592735,-0.761216,0.667406,-0.104313,-0.352299,0.231014,0.055033,-0.036593,0.007868,0.062887,-0.284894,0.661650,-0.100442,0.290720,0.076176,0.171598,0.251397,1.066136,0.037004,0.340970,0.827611,0.136033,0.315598,0.075017,0.229003,0.206348,0.463753,0.146784,0.269427,1.413049,0.081463,0.108094,0.028987,0.161698,0.123342,0.843331,0.045507,,,,,,,,,,,,,,,
