Format Version,1.0,
Take Name,laurent_exciting_mvts1_000,
Capture Frame Rate,100.00,
Export Frame Rate,100.00,
Capture Start Time,20 Dec 1969 08:50:57 +0100,
Total Frames In Take,20182,
Total Exported Frames,20182,
Coordinate Space,Local,
Device Name,AMTI 12073M,
Device Type,2,
Device Channel Count,6,
Mocap Rate,100.00,
Mocap Rate Multiple,1.00,

PlateLength,15.750000,
PlateWidth,23.620000,
PlateOrder,1,
PosX_PosY_X,0.400090,
PosX_PosY_Y,-0.000078,
PosX_PosY_Z,0.600489,
NegX_PosY_X,0.000039,
NegX_PosY_Y,-0.000043,
NegX_PosY_Z,0.600698,
NegX_NegY_X,-0.000002,
NegX_NegY_Y,-0.000010,
NegX_NegY_Z,-0.000014,
PosX_NegY_X,0.400050,
PosX_NegY_Y,-0.000046,
PosX_NegY_Z,-0.000223,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz
130,1.300000,130,-7.325684,-9.856445,565.375000,7.059814,-22.769531,1.661133,0.040273,0.012487,0.000000
131,1.310000,131,-6.429199,-9.771973,568.281250,6.603760,-23.321289,1.583801,0.041038,0.011621,0.000000
132,1.320000,132,-6.446533,-9.675781,571.531250,6.148926,-23.981445,1.678101,0.041960,0.010759,0.000000
133,1.330000,133,-5.009521,-9.678711,569.750000,5.691895,-24.544922,1.870605,0.043080,0.009990,0.000000
134,1.340000,134,-4.224609,-10.778320,569.375000,5.233887,-24.952148,2.081543,0.043824,0.009192,0.000000
135,1.350000,135,-3.976196,-11.687500,567.250000,4.722412,-25.232422,1.989929,0.044482,0.008325,0.000000
136,1.360000,136,-4.074707,-11.784180,566.875000,3.955078,-25.019531,2.200195,0.044136,0.006977,0.000000
137,1.370000,137,-4.182861,-12.781250,566.156250,3.811646,-25.130859,2.105225,0.044389,0.006732,0.000000
138,1.380000,138,-4.822998,-13.229492,565.437500,3.874512,-25.265625,1.933655,0.044683,0.006852,0.000000
139,1.390000,139,-5.087891,-13.227051,566.531250,4.283691,-25.420898,1.914124,0.044871,0.007561,0.000000
140,1.400000,140,-4.826660,-13.041504,567.968750,3.868774,-25.997070,1.952393,0.045772,0.006812,0.000000
141,1.410000,141,-5.007813,-13.033203,569.062500,4.368164,-26.258789,1.951965,0.046144,0.007676,0.000000
142,1.420000,142,-4.552002,-12.956055,572.343750,4.185791,-26.241211,2.026611,0.045849,0.007313,0.000000
143,1.430000,143,-4.189453,-12.860352,568.687500,4.224121,-26.262695,1.894897,0.046181,0.007428,0.000000
144,1.440000,144,-5.094482,-12.488281,564.687500,4.253418,-25.933594,1.858276,0.045926,0.007532,0.000000
145,1.450000,145,-5.088623,-12.025879,566.875000,4.237061,-26.189453,2.029541,0.046200,0.007474,0.000000
146,1.460000,146,-4.910645,-11.562500,562.906250,4.487793,-26.545898,2.182617,0.047159,0.007973,0.000000
147,1.470000,147,-3.369995,-11.758301,563.625000,5.309570,-27.285156,2.336182,0.048410,0.009420,0.000000
148,1.480000,148,-2.656128,-11.570313,561.843750,5.661621,-28.313477,2.718872,0.050394,0.010077,0.000000
149,1.490000,149,-1.492310,-11.753906,560.406250,6.208740,-29.326172,2.775879,0.052330,0.011079,0.000000
150,1.500000,150,0.675659,-11.395508,560.437500,6.779785,-30.770508,2.928711,0.054904,0.012097,0.000000
151,1.510000,151,2.593384,-10.317871,564.062500,7.552734,-31.751953,3.002075,0.056292,0.013390,0.000000
152,1.520000,152,2.771484,-10.673340,566.250000,8.290039,-32.582031,3.114746,0.057540,0.014640,0.000000
153,1.530000,153,1.865723,-9.918457,567.687500,8.940918,-33.306641,2.976440,0.058671,0.015750,0.000000
154,1.540000,154,1.160095,-9.270020,568.031250,9.685547,-33.259766,2.877808,0.058553,0.017051,0.000000
155,1.550000,155,1.991028,-8.642090,571.625000,9.889648,-33.447266,2.837646,0.058513,0.017301,0.000000
156,1.560000,156,1.441406,-8.537598,573.093750,10.202637,-34.015625,2.874634,0.059354,0.017803,0.000000
157,1.570000,157,1.803345,-8.726074,576.375000,10.482910,-34.402344,2.949219,0.059687,0.018188,0.000000
158,1.580000,158,2.818481,-7.826172,579.250000,10.765137,-34.621094,3.081787,0.059769,0.018585,0.000000
159,1.590000,159,4.003174,-7.285400,578.156250,11.058594,-34.644531,3.156128,0.059922,0.019127,0.000000
160,1.600000,160,3.100464,-7.456543,577.093750,11.291504,-34.642578,3.137329,0.060029,0.019566,0.000000
161,1.610000,161,3.208130,-6.458984,575.625000,11.884766,-34.417969,3.173706,0.059792,0.020647,0.000000
162,1.620000,162,2.500732,-5.901123,573.093750,12.359375,-34.261719,3.078857,0.059784,0.021566,0.000000
163,1.630000,163,2.423584,-5.175049,570.906250,12.647461,-33.828125,3.077881,0.059253,0.022153,0.000000
164,1.640000,164,1.719116,-4.442383,571.625000,13.027832,-33.416016,2.905273,0.058458,0.022791,0.000000
165,1.650000,165,1.638428,-4.081787,570.187500,13.059570,-33.091797,2.810547,0.058037,0.022904,0.000000
166,1.660000,166,1.828735,-3.908325,570.906250,12.964844,-32.685547,2.638306,0.057252,0.022709,0.000000
167,1.670000,167,0.822723,-4.626465,569.812500,12.903320,-32.541016,2.562378,0.057108,0.022645,0.000000
168,1.680000,168,1.354858,-5.095703,568.031250,12.332520,-32.121094,2.621216,0.056548,0.021711,0.000000
169,1.690000,169,1.802185,-5.556396,564.437500,12.391113,-32.101563,2.641968,0.056874,0.021953,0.000000
170,1.700000,170,2.800537,-6.215332,565.531250,12.282715,-31.771484,2.641724,0.056180,0.021719,0.000000
171,1.710000,171,2.332764,-6.934082,565.875000,12.444824,-32.150391,2.641235,0.056815,0.021992,0.000000
172,1.720000,172,2.342651,-6.660645,566.968750,12.616211,-32.150391,2.659912,0.056706,0.022252,0.000000
173,1.730000,173,2.531616,-6.663574,569.125000,13.160156,-32.289063,2.866577,0.056735,0.023123,0.000000
174,1.740000,174,2.723511,-5.575195,566.593750,12.755371,-31.955078,2.928345,0.056399,0.022512,0.000000
175,1.750000,175,3.014893,-4.298828,564.437500,13.291504,-31.870117,3.137451,0.056464,0.023548,0.000000
176,1.760000,176,3.297485,-3.297363,564.437500,13.117188,-31.681641,3.271729,0.056130,0.023239,0.000000
177,1.770000,177,2.395386,-3.383667,563.312500,13.077148,-31.386719,3.176270,0.055718,0.023215,0.000000
178,1.780000,178,2.485352,-3.568481,565.468750,13.085938,-31.382813,3.100708,0.055499,0.023142,0.000000
179,1.790000,179,1.846069,-4.018066,566.937500,13.105469,-31.260742,3.137939,0.055140,0.023116,0.000000
180,1.800000,180,0.848633,-4.744629,570.187500,13.046875,-31.083008,3.059326,0.054514,0.022882,0.000000
181,1.810000,181,1.024170,-5.387207,571.968750,12.893066,-30.964844,2.943359,0.054137,0.022542,0.000000
182,1.820000,182,0.117920,-5.198975,569.812500,12.793945,-30.709961,2.889404,0.053895,0.022453,0.000000
183,1.830000,183,0.568176,-5.570313,570.906250,12.537109,-30.657227,2.965210,0.053699,0.021960,0.000000
184,1.840000,184,0.838409,-5.756592,570.906250,12.229004,-30.427734,3.041748,0.053297,0.021420,0.000000
185,1.850000,185,0.928528,-5.209717,571.625000,11.891602,-30.500000,3.158936,0.053357,0.020803,0.000000
186,1.860000,186,1.199890,-5.304932,571.968750,12.030762,-30.451172,3.158325,0.053239,0.021034,0.000000
187,1.870000,187,1.206299,-5.304199,571.281250,12.211426,-30.341797,3.117920,0.053112,0.021376,0.000000
188,1.880000,188,0.399857,-5.027344,572.375000,12.564453,-30.117188,3.116821,0.052618,0.021951,0.000000
189,1.890000,189,-0.035172,-3.741455,569.093750,12.514160,-29.662109,3.137451,0.052122,0.021990,0.000000
190,1.900000,190,-0.308899,-3.927734,569.812500,11.980469,-29.201172,3.004883,0.051247,0.021025,0.000000
191,1.910000,191,-1.306274,-5.115967,569.062500,11.756836,-28.144531,2.968140,0.049458,0.020660,0.000000
192,1.920000,192,-1.765442,-5.665283,569.406250,11.056152,-27.469727,2.778320,0.048243,0.019417,0.000000
193,1.930000,193,-2.583374,-6.398926,568.687500,10.633301,-26.627930,2.627319,0.046823,0.018698,0.000000
194,1.940000,194,-3.411255,-7.491699,568.687500,9.997559,-26.040039,2.610107,0.045790,0.017580,0.000000
195,1.950000,195,-3.325562,-8.694824,570.093750,9.593750,-25.270508,2.436523,0.044327,0.016828,0.000000
196,1.960000,196,-4.414795,-8.680664,569.031250,9.276855,-25.058594,2.534912,0.044037,0.016303,0.000000
197,1.970000,197,-3.964478,-8.867676,566.500000,9.100586,-24.785156,2.631348,0.043751,0.016065,0.000000
198,1.980000,198,-3.307129,-7.967773,565.406250,9.427246,-24.469727,2.612549,0.043278,0.016673,0.000000
199,1.990000,199,-3.039673,-7.781738,565.406250,9.237793,-24.714844,2.650879,0.043712,0.016338,0.000000
200,2.000000,200,-2.674438,-6.872070,564.312500,9.110352,-24.995117,2.651978,0.044293,0.016144,0.000000
201,2.010000,201,-2.037109,-6.605225,563.250000,9.008301,-24.895508,2.709717,0.044200,0.015993,0.000000
202,2.020000,202,-2.411987,-7.241699,565.781250,8.944336,-25.019531,2.632202,0.044221,0.015809,0.000000
203,2.030000,203,-3.137207,-7.780273,565.062500,9.056152,-24.864258,2.460327,0.044003,0.016027,0.000000
204,2.040000,204,-3.581055,-7.500977,565.406250,9.454102,-24.771484,2.266479,0.043812,0.016721,0.000000
205,2.050000,205,-3.667603,-7.781250,566.500000,9.737793,-24.556641,2.227539,0.043348,0.017189,0.000000
206,2.060000,206,-3.663574,-7.593994,570.093750,9.778809,-24.848633,2.130371,0.043587,0.017153,0.000000
207,2.070000,207,-4.024658,-7.314453,568.312500,10.174805,-25.190430,2.246338,0.044325,0.017904,0.000000
208,2.080000,208,-2.654541,-6.958008,566.125000,11.016113,-25.422852,2.130615,0.044907,0.019459,0.000000
209,2.090000,209,-1.110046,-6.695801,565.093750,11.455566,-25.981445,2.186523,0.045977,0.020272,0.000000
