Format Version,1.0,
Take Name,laurent_squatlifting1,
Capture Frame Rate,100.00,
Export Frame Rate,100.00,
Capture Start Time,20 Dec 1969 09:06:11 +0100,
Total Frames In Take,5266,
Total Exported Frames,5266,
Coordinate Space,Local,
Device Name,AMTI 12073M,
Device Type,2,
Device Channel Count,6,
Mocap Rate,100.00,
Mocap Rate Multiple,1.00,

PlateLength,15.750000,
PlateWidth,23.620000,
PlateOrder,1,
PosX_PosY_X,0.400090,
PosX_PosY_Y,-0.000078,
PosX_PosY_Z,0.600489,
NegX_PosY_X,0.000039,
NegX_PosY_Y,-0.000043,
NegX_PosY_Z,0.600698,
NegX_NegY_X,-0.000002,
NegX_NegY_Y,-0.000010,
NegX_NegY_Z,-0.000014,
PosX_NegY_X,0.400050,
PosX_NegY_Y,-0.000046,
PosX_NegY_Z,-0.000223,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz
46,0.460000,46,-13.799805,-37.468750,573.437500,-56.287109,-20.349609,1.705383,0.035487,-0.098157,0.000000
47,0.470000,47,-17.607422,-37.710938,571.562500,-56.093750,-19.629883,1.587097,0.034344,-0.098141,0.000000
48,0.480000,48,-20.066406,-38.230469,568.312500,-56.212891,-19.434570,1.417786,0.034197,-0.098912,0.000000
49,0.490000,49,-20.239258,-37.685547,564.312500,-56.382813,-18.970703,1.172974,0.033617,-0.099914,0.000000
50,0.500000,50,-20.155273,-37.488281,558.156250,-56.628906,-19.002930,1.030334,0.034046,-0.101457,0.000000
51,0.510000,51,-17.152344,-35.685547,554.906250,-56.755859,-19.432617,1.188904,0.035020,-0.102280,0.000000
52,0.520000,52,-15.620117,-35.230469,553.125000,-57.234375,-19.948242,1.083191,0.036065,-0.103475,0.000000
53,0.530000,53,-13.638672,-35.064453,555.312500,-57.746094,-20.668945,1.241394,0.037220,-0.103988,0.000000
54,0.540000,54,-10.018555,-34.998047,561.531250,-57.642578,-22.010742,1.340454,0.039198,-0.102652,0.000000
55,0.550000,55,-6.955078,-35.017578,563.718750,-58.281250,-23.010742,1.690369,0.040820,-0.103387,0.000000
56,0.560000,56,-4.694824,-35.126953,562.656250,-58.091797,-23.538086,1.638916,0.041834,-0.103246,0.000000
57,0.570000,57,-4.263184,-35.853516,557.968750,-57.138672,-24.427734,1.646973,0.043780,-0.102405,0.000000
58,0.580000,58,-4.538818,-36.017578,552.187500,-56.398438,-24.874023,1.635803,0.045046,-0.102136,0.000000
59,0.590000,59,-3.918823,-35.554688,547.531250,-55.679688,-26.012695,2.007813,0.047509,-0.101692,0.000000
60,0.600000,60,-4.663818,-35.259766,548.625000,-55.310547,-27.276367,2.545776,0.049718,-0.100817,0.000000
61,0.610000,61,-3.869263,-34.884766,550.468750,-54.623047,-28.846680,3.141113,0.052404,-0.099230,0.000000
62,0.620000,62,-3.163208,-35.800781,555.593750,-54.058594,-30.233398,3.675781,0.054416,-0.097299,0.000000
63,0.630000,63,-1.888367,-36.179688,562.500000,-53.115234,-30.805664,3.874756,0.054766,-0.094427,0.000000
64,0.640000,64,-2.244385,-37.654297,572.250000,-51.933594,-31.004883,3.556519,0.054181,-0.090753,0.000000
65,0.650000,65,-2.224976,-37.394531,583.125000,-50.728516,-31.520508,3.164917,0.054054,-0.086994,0.000000
66,0.660000,66,-2.554443,-36.494141,593.656250,-49.281250,-31.942383,2.810547,0.053806,-0.083013,0.000000
67,0.670000,67,-2.961914,-34.304688,598.000000,-47.376953,-32.263672,2.797485,0.053953,-0.079226,0.000000
68,0.680000,68,-3.003540,-31.745117,600.625000,-45.542969,-32.908203,2.730469,0.054790,-0.075826,0.000000
69,0.690000,69,-2.335571,-29.467773,598.812500,-44.484375,-33.033203,2.763550,0.055165,-0.074288,0.000000
70,0.700000,70,-1.201904,-26.372070,593.031250,-42.908203,-33.332031,3.045776,0.056206,-0.072354,0.000000
71,0.710000,71,-0.078255,-22.904297,587.312500,-41.113281,-33.994141,3.281738,0.057881,-0.070002,0.000000
72,0.720000,72,1.216919,-20.353516,582.281250,-39.789063,-34.791016,3.839722,0.059750,-0.068333,0.000000
73,0.730000,73,1.877625,-17.794922,576.156250,-38.050781,-35.472656,4.172363,0.061568,-0.066042,0.000000
74,0.740000,74,2.344360,-16.512695,568.937500,-36.589844,-36.046875,4.448975,0.063358,-0.064313,0.000000
75,0.750000,75,3.716675,-16.618164,563.156250,-34.156250,-36.734375,4.755615,0.065229,-0.060651,0.000000
76,0.760000,76,4.177002,-16.987305,558.875000,-32.218750,-37.271484,4.859131,0.066690,-0.057649,0.000000
77,0.770000,77,3.637573,-18.625000,555.281250,-30.101563,-37.373047,4.979248,0.067305,-0.054210,0.000000
78,0.780000,78,2.548462,-19.714844,556.750000,-28.636719,-37.787109,4.723633,0.067871,-0.051436,0.000000
79,0.790000,79,1.458557,-21.531250,557.812500,-27.607422,-37.681641,4.323975,0.067553,-0.049492,0.000000
80,0.800000,80,1.550537,-21.981445,558.562500,-26.723633,-37.896484,4.039063,0.067846,-0.047844,0.000000
81,0.810000,81,2.102051,-22.354492,562.156250,-25.567383,-38.353516,4.033203,0.068226,-0.045481,0.000000
82,0.820000,82,2.854980,-21.450195,566.531250,-24.827148,-38.214844,3.937012,0.067454,-0.043823,0.000000
83,0.830000,83,3.074097,-19.083984,567.625000,-24.144531,-37.957031,3.841187,0.066870,-0.042536,0.000000
84,0.840000,84,3.031738,-16.349609,568.000000,-23.433594,-37.419922,4.030029,0.065880,-0.041256,0.000000
85,0.850000,85,2.004761,-13.504883,568.687500,-21.813477,-37.068359,4.234619,0.065182,-0.038358,0.000000
86,0.860000,86,0.783264,-11.032715,574.843750,-20.314453,-36.902344,4.687500,0.064195,-0.035339,0.000000
87,0.870000,87,-1.342957,-8.915039,581.687500,-18.250977,-37.105469,4.852295,0.063789,-0.031376,0.000000
88,0.880000,88,-2.201294,-7.908203,586.750000,-15.876953,-36.927734,5.284424,0.062936,-0.027059,0.000000
89,0.890000,89,-1.994690,-6.988037,586.031250,-14.321777,-37.197266,5.454590,0.063473,-0.024439,0.000000
90,0.900000,90,-0.967773,-6.824707,587.125000,-12.056641,-37.160156,5.563965,0.063292,-0.020535,0.000000
91,0.910000,91,-0.850098,-6.277344,584.968750,-10.581055,-36.759766,5.675537,0.062841,-0.018088,0.000000
92,0.920000,92,-1.191833,-6.271973,582.437500,-8.720703,-36.777344,5.558350,0.063144,-0.014973,0.000000
93,0.930000,93,-1.427124,-6.001709,583.562500,-6.552490,-36.535156,5.422852,0.062607,-0.011228,0.000000
94,0.940000,94,-0.309677,-5.186768,585.718750,-4.361084,-36.718750,5.512451,0.062690,-0.007446,0.000000
95,0.950000,95,0.632904,-4.385254,594.406250,-2.210815,-37.126953,5.487549,0.062461,-0.003719,0.000000
96,0.960000,96,1.029846,-3.105103,598.750000,-0.263306,-37.777344,5.482178,0.063094,-0.000440,0.000000
97,0.970000,97,1.896851,-1.662598,605.625000,1.859070,-37.814453,5.549561,0.062439,0.003070,0.000000
98,0.980000,98,1.663757,-0.662231,608.156250,3.498291,-37.744141,5.484863,0.062063,0.005752,0.000000
99,0.990000,99,1.878418,-0.214485,607.093750,4.973877,-37.400391,5.060303,0.061606,0.008193,0.000000
100,1.000000,100,1.265930,-0.029389,602.000000,5.960205,-36.765625,4.848877,0.061072,0.009901,0.000000
101,1.010000,101,0.741882,0.065193,591.500000,6.402344,-35.503906,4.525635,0.060024,0.010824,0.000000
102,1.020000,102,-0.976776,-1.202209,580.281250,7.124512,-34.357422,4.317383,0.059208,0.012278,0.000000
103,1.030000,103,-1.146545,-1.942688,575.968750,7.513916,-33.376953,4.109863,0.057949,0.013046,0.000000
104,1.040000,104,-1.045654,-2.409546,581.406250,7.808350,-33.193359,4.085938,0.057092,0.013430,0.000000
