Format Version,1.22,Take Name,rami_squatlifting1,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,13 Dec 1969 13:10:57 +0100,Total Frames in Take,6511,Total Exported Frames,6511,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.160000,0.379525,1.166270,0.273250,-0.346582,0.009854,0.474477,-0.325352,0.010852,0.047393,-0.791873,0.662143,0.585991,-0.769384,0.667897,-0.113854,-0.330998,0.228589,0.050789,-0.033777,0.009511,0.048605,-0.293495,0.664400,-0.111980,0.313309,0.074678,0.147941,0.285214,1.163853,-0.042407,0.332546,0.905591,0.081478,0.354108,0.064911,0.200231,0.226293,0.521160,0.119424,0.254577,1.535137,0.040245,0.090628,0.029893,0.180103,0.200365,0.911146,-0.058696,,,,,,,,,,,,,,,
17,0.170000,0.379227,1.166115,0.273814,-0.346624,0.009878,0.474461,-0.325060,0.010407,0.047320,-0.791883,0.662142,0.585991,-0.769377,0.667901,-0.113852,-0.331004,0.228594,0.050782,-0.033778,0.009520,0.048608,-0.293505,0.664389,-0.111982,0.313340,0.074744,0.148018,0.285407,1.164593,-0.040803,0.331847,0.905593,0.081938,0.354091,0.064903,0.200317,0.226206,0.521221,0.119786,0.255219,1.535857,0.042308,0.090653,0.029908,0.180085,0.200245,0.912065,-0.057591,,,,,,,,,,,,,,,
18,0.180000,0.378916,1.166050,0.274323,-0.346565,0.009828,0.474475,-0.325358,0.010852,0.047387,-0.791880,0.662155,0.585986,-0.769379,0.667904,-0.113856,-0.330993,0.228592,0.050784,-0.033783,0.009516,0.048606,-0.293500,0.664390,-0.111984,0.313378,0.074804,0.148070,0.285584,1.165435,-0.039081,0.331180,0.905630,0.082400,0.354085,0.064910,0.200370,0.226172,0.521284,0.120181,0.255742,1.536664,0.044319,0.090695,0.029921,0.180074,0.200164,0.913028,-0.056429,,,,,,,,,,,,,,,
19,0.190000,0.378521,1.165922,0.275073,-0.346595,0.009865,0.474472,-0.325356,0.010855,0.047392,-0.791884,0.662154,0.585981,-0.769378,0.667904,-0.113860,-0.331001,0.228589,0.050788,-0.033770,0.009525,0.048600,-0.293495,0.664387,-0.111983,0.313424,0.074863,0.148100,0.285756,1.166304,-0.037413,0.330662,0.905811,0.082889,0.354081,0.064900,0.200416,0.226087,0.521356,0.120526,0.256170,1.537479,0.046367,0.090742,0.029962,0.180048,0.200040,0.913985,-0.055173,,,,,,,,,,,,,,,
20,0.200000,0.378284,1.165834,0.275817,-0.346586,0.009856,0.474466,-0.325059,0.010402,0.047323,-0.791883,0.662152,0.585981,-0.769386,0.667905,-0.113855,-0.330999,0.228587,0.050787,-0.033775,0.009516,0.048605,-0.293503,0.664391,-0.111985,0.313477,0.074893,0.148119,0.285950,1.167187,-0.035737,0.330047,0.905927,0.083460,0.354095,0.064907,0.200429,0.225967,0.521437,0.120886,0.256518,1.538333,0.048371,0.090779,0.029963,0.180044,0.199927,0.914990,-0.053846,,,,,,,,,,,,,,,
21,0.210000,0.377956,1.165696,0.276671,-0.346601,0.009865,0.474468,-0.325358,0.010848,0.047386,-0.791884,0.662145,0.585988,-0.769387,0.667905,-0.113858,-0.331006,0.228590,0.050781,-0.033775,0.009505,0.048604,-0.293503,0.664384,-0.111985,0.313535,0.074929,0.148132,0.286118,1.168062,-0.034106,0.329510,0.906106,0.083993,0.354096,0.064917,0.200449,0.225816,0.521506,0.121227,0.256755,1.539149,0.050387,0.090837,0.029999,0.179999,0.199785,0.915898,-0.052446,,,,,,,,,,,,,,,
22,0.220000,0.377588,1.165555,0.277529,-0.346601,0.009859,0.474463,-0.325361,0.010835,0.047392,-0.791883,0.662147,0.585984,-0.769384,0.667905,-0.113854,-0.330995,0.228591,0.050784,-0.033776,0.009520,0.048606,-0.293501,0.664387,-0.111986,0.313588,0.074975,0.148152,0.286276,1.168953,-0.032410,0.328938,0.906308,0.084589,0.354085,0.064892,0.200479,0.225600,0.521555,0.121569,0.256887,1.539970,0.052413,0.090901,0.030046,0.179973,0.199598,0.916905,-0.050955,,,,,,,,,,,,,,,
23,0.230000,0.377339,1.165428,0.278503,-0.346539,0.009821,0.474477,-0.325054,0.010391,0.047323,-0.791881,0.662145,0.585986,-0.769386,0.667911,-0.113858,-0.330993,0.228585,0.050783,-0.033781,0.009510,0.048603,-0.293506,0.664392,-0.111985,0.313620,0.075007,0.148185,0.286382,1.169766,-0.030890,0.328511,0.906436,0.085211,0.354097,0.064943,0.200488,0.225376,0.521595,0.121879,0.256956,1.540782,0.054387,0.090897,0.030009,0.179991,0.199356,0.917814,-0.049460,,,,,,,,,,,,,,,
24,0.240000,0.377042,1.165225,0.279510,-0.346614,0.009867,0.474452,-0.325061,0.010398,0.047323,-0.791880,0.662150,0.585976,-0.769378,0.667901,-0.113858,-0.330981,0.228593,0.050776,-0.033780,0.009509,0.048604,-0.293499,0.664390,-0.111986,0.313620,0.075050,0.148221,0.286413,1.170596,-0.029320,0.328025,0.906485,0.085912,0.354070,0.064959,0.200533,0.225132,0.521646,0.122200,0.256941,1.541522,0.056392,0.090892,0.030015,0.179986,0.199092,0.918774,-0.047905,,,,,,,,,,,,,,,
25,0.250000,0.376740,1.165042,0.280587,-0.346598,0.009855,0.474468,-0.325053,0.010400,0.047315,-0.791876,0.662141,0.585989,-0.769384,0.667910,-0.113857,-0.330993,0.228585,0.050781,-0.033781,0.009518,0.048601,-0.293497,0.664383,-0.111984,0.313593,0.075089,0.148269,0.286336,1.171397,-0.027793,0.327769,0.906602,0.086586,0.354036,0.064985,0.200577,0.224913,0.521664,0.122576,0.256893,1.542257,0.058358,0.090907,0.030064,0.179958,0.198724,0.919608,-0.046281,,,,,,,,,,,,,,,
