Format Version,1.22,Take Name,rami_squatlifting2,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,13 Dec 1969 13:14:07 +0100,Total Frames in Take,5658,Total Exported Frames,5658,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2043,20.430000,0.445843,1.185843,0.291123,-0.478548,0.770944,0.480322,-0.440274,0.757660,0.054975,-0.791463,0.662371,0.585793,-0.768887,0.667895,-0.114060,-0.446277,0.975645,0.051023,-0.149068,0.755790,0.068080,-0.293139,0.664114,-0.112033,0.353607,0.078775,0.077348,0.053686,1.148860,-0.049392,0.441294,0.898260,0.093745,0.382359,0.067827,0.137045,0.288543,0.528767,0.058610,0.136705,1.488927,0.082929,0.131224,0.032430,0.060598,-0.162998,1.012864,0.021462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,20.440000,0.445748,1.185051,0.291247,-0.472734,0.772153,0.480348,-0.433834,0.759029,0.055079,-0.791621,0.662264,0.585720,-0.769019,0.667926,-0.114188,-0.440535,0.977020,0.051086,-0.142633,0.758095,0.068619,-0.293221,0.664164,-0.112047,0.353505,0.078774,0.077372,0.059112,1.149642,-0.050507,0.439926,0.898250,0.094102,0.382310,0.067818,0.137058,0.287439,0.528707,0.058843,0.139971,1.490037,0.082831,0.131168,0.032426,0.060597,-0.157732,1.014496,0.021589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,20.450000,0.445781,1.184379,0.291307,-0.466934,0.773147,0.480325,-0.427258,0.760302,0.055096,-0.791736,0.662197,0.585690,-0.769185,0.667939,-0.114212,-0.434731,0.978294,0.051157,-0.136093,0.760414,0.069170,-0.293361,0.664248,-0.112084,0.353399,0.078763,0.077447,0.064187,1.150584,-0.051612,0.438625,0.898127,0.094518,0.382262,0.067785,0.137110,0.286328,0.528624,0.059084,0.143188,1.491152,0.082702,0.131121,0.032416,0.060612,-0.152542,1.016072,0.021654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,20.460000,0.445724,1.183556,0.291373,-0.461233,0.773900,0.480185,-0.420643,0.761500,0.055058,-0.791772,0.662166,0.585736,-0.769353,0.667930,-0.114170,-0.428945,0.979387,0.051256,-0.129482,0.762707,0.069731,-0.293519,0.664347,-0.112128,0.353295,0.078752,0.077547,0.069097,1.151607,-0.052672,0.437317,0.898009,0.094805,0.382222,0.067741,0.137187,0.285224,0.528472,0.059389,0.146350,1.492281,0.082612,0.131093,0.032416,0.060622,-0.147216,1.017445,0.021233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,20.470000,0.445635,1.182695,0.291620,-0.455470,0.774400,0.480057,-0.413970,0.762563,0.054966,-0.791765,0.662161,0.585830,-0.769476,0.667950,-0.114084,-0.423129,0.980426,0.051320,-0.122845,0.764944,0.070255,-0.293653,0.664427,-0.112120,0.353201,0.078746,0.077674,0.073918,1.152696,-0.053622,0.436104,0.897799,0.095199,0.382175,0.067661,0.137290,0.284198,0.528394,0.059650,0.149499,1.493555,0.082568,0.131066,0.032423,0.060620,-0.141361,1.018667,0.020645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,20.480000,0.445688,1.181944,0.291741,-0.449753,0.774816,0.479826,-0.407235,0.763525,0.054828,-0.791789,0.662143,0.585940,-0.769525,0.667950,-0.113988,-0.417281,0.981316,0.051363,-0.116164,0.767101,0.070787,-0.293712,0.664465,-0.112033,0.353137,0.078696,0.077810,0.078781,1.153841,-0.054500,0.434875,0.897627,0.095641,0.382131,0.067559,0.137403,0.283219,0.528230,0.059980,0.152765,1.494928,0.082597,0.131063,0.032426,0.060634,-0.136009,1.020301,0.020864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,20.490000,0.445645,1.181152,0.291941,-0.444049,0.775093,0.479529,-0.400444,0.764368,0.054657,-0.791855,0.662102,0.586012,-0.769439,0.667900,-0.113850,-0.411405,0.982176,0.051356,-0.109460,0.769103,0.071278,-0.293681,0.664455,-0.111870,0.353096,0.078629,0.077928,0.083806,1.155029,-0.055237,0.433728,0.897404,0.095980,0.382092,0.067418,0.137509,0.282340,0.528075,0.060262,0.156116,1.496360,0.082638,0.131066,0.032444,0.060638,-0.130349,1.021910,0.021156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,20.500000,0.445652,1.180304,0.292155,-0.438346,0.775339,0.479194,-0.393683,0.765136,0.054422,-0.791942,0.662069,0.586076,-0.769388,0.667908,-0.113783,-0.405477,0.982989,0.051347,-0.102786,0.770914,0.071733,-0.293615,0.664425,-0.111704,0.353092,0.078539,0.078040,0.088863,1.156121,-0.055864,0.432529,0.897318,0.096354,0.382082,0.067251,0.137601,0.281526,0.527936,0.060541,0.159596,1.497931,0.082597,0.131093,0.032437,0.060646,-0.125182,1.023975,0.024198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,20.510000,0.445561,1.179344,0.292488,-0.432643,0.775525,0.478881,-0.387065,0.765935,0.054215,-0.791950,0.662068,0.586154,-0.769361,0.667909,-0.113695,-0.399516,0.983732,0.051346,-0.096194,0.772613,0.072086,-0.293589,0.664417,-0.111602,0.353158,0.078417,0.078126,0.093964,1.157177,-0.056398,0.431415,0.897210,0.096794,0.382090,0.067105,0.137669,0.280851,0.527824,0.060720,0.163079,1.499474,0.082593,0.131142,0.032454,0.060639,-0.119740,1.025468,0.024918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,20.520000,0.445546,1.178464,0.292802,-0.426816,0.775694,0.478566,-0.380550,0.766697,0.053983,-0.791912,0.662098,0.586232,-0.769390,0.667926,-0.113624,-0.393523,0.984419,0.051361,-0.089679,0.774200,0.072363,-0.293623,0.664435,-0.111572,0.353239,0.078281,0.078167,0.099075,1.158127,-0.056830,0.430359,0.897229,0.097166,0.382118,0.066968,0.137673,0.280295,0.527682,0.060811,0.166645,1.501016,0.082661,0.131211,0.032471,0.060634,-0.114239,1.026696,0.025671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,20.530000,0.445605,1.177578,0.293178,-0.421028,0.775859,0.478279,-0.374028,0.767308,0.053738,-0.791898,0.662097,0.586248,-0.769419,0.667925,-0.113603,-0.387631,0.984976,0.051425,-0.083223,0.775544,0.072603,-0.293653,0.664455,-0.111576,0.353265,0.078217,0.078175,0.104203,1.159053,-0.057140,0.429365,0.897150,0.097608,0.382109,0.066903,0.137663,0.279763,0.527608,0.060840,0.170123,1.502490,0.082770,0.131234,0.032483,0.060611,-0.108695,1.027786,0.026365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,20.540000,0.445589,1.176709,0.293605,-0.415163,0.776028,0.478043,-0.367724,0.767785,0.053539,-0.791941,0.662075,0.586189,-0.769440,0.667922,-0.113665,-0.381824,0.985415,0.051514,-0.076895,0.776743,0.072768,-0.293679,0.664470,-0.111635,0.353241,0.078231,0.078179,0.109367,1.159889,-0.057383,0.428483,0.897147,0.098066,0.382096,0.066919,0.137660,0.279247,0.527568,0.060893,0.173550,1.503897,0.082839,0.131237,0.032486,0.060594,-0.103009,1.028610,0.027041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,20.550000,0.445624,1.176013,0.294156,-0.409213,0.776206,0.477825,-0.361378,0.768159,0.053364,-0.791965,0.662047,0.586099,-0.769464,0.667900,-0.113761,-0.376088,0.985773,0.051662,-0.070668,0.777764,0.072821,-0.293696,0.664473,-0.111712,0.353214,0.078267,0.078180,0.114651,1.160688,-0.057578,0.427661,0.897094,0.098532,0.382064,0.066897,0.137651,0.278817,0.527584,0.060963,0.176939,1.505241,0.083069,0.131249,0.032496,0.060569,-0.097607,1.029528,0.027316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,20.560000,0.445630,1.175260,0.294664,-0.403260,0.776359,0.477706,-0.355308,0.768455,0.053290,-0.791961,0.662052,0.586009,-0.769492,0.667899,-0.113849,-0.370279,0.986079,0.051778,-0.064622,0.778565,0.072746,-0.293735,0.664490,-0.111838,0.353194,0.078299,0.078203,0.119965,1.161376,-0.057613,0.426972,0.897086,0.099087,0.382034,0.066876,0.137670,0.278427,0.527631,0.061073,0.180211,1.506528,0.083289,0.131260,0.032506,0.060554,-0.092124,1.030225,0.027403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,20.570000,0.445585,1.174521,0.295280,-0.397189,0.776452,0.477634,-0.349442,0.768790,0.053220,-0.791905,0.662078,0.585936,-0.769571,0.667952,-0.113973,-0.364546,0.986384,0.051795,-0.058690,0.779137,0.072605,-0.293753,0.664498,-0.111961,0.353199,0.078301,0.078268,0.125376,1.161970,-0.057576,0.426362,0.897038,0.099609,0.382020,0.066846,0.137715,0.278082,0.527637,0.061234,0.183395,1.507744,0.083443,0.131289,0.032530,0.060531,-0.086450,1.030664,0.027570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,20.580000,0.445529,1.173830,0.295913,-0.391109,0.776573,0.477655,-0.343614,0.768995,0.053205,-0.791864,0.662108,0.585884,-0.769536,0.667953,-0.114037,-0.358915,0.986609,0.051838,-0.052940,0.779507,0.072319,-0.293718,0.664472,-0.112033,0.353180,0.078310,0.078343,0.130809,1.162509,-0.057483,0.425895,0.896980,0.100229,0.382011,0.066788,0.137778,0.277777,0.527585,0.061480,0.186590,1.508928,0.083735,0.131338,0.032550,0.060515,-0.080924,1.030981,0.027569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,20.590000,0.445555,1.173216,0.296611,-0.384915,0.776597,0.477740,-0.337998,0.769159,0.053214,-0.791834,0.662140,0.585835,-0.769441,0.667955,-0.114074,-0.353336,0.986747,0.051926,-0.047306,0.779671,0.071954,-0.293624,0.664419,-0.112046,0.353182,0.078313,0.078438,0.136260,1.162952,-0.057276,0.425510,0.896852,0.100944,0.382006,0.066700,0.137862,0.277519,0.527506,0.061767,0.189692,1.510073,0.083975,0.131389,0.032583,0.060494,-0.075388,1.031078,0.027537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,20.600000,0.445604,1.172701,0.297209,-0.378658,0.776552,0.477917,-0.332519,0.769178,0.053241,-0.791779,0.662165,0.585831,-0.769337,0.667957,-0.114081,-0.347840,0.986739,0.052014,-0.041760,0.779644,0.071518,-0.293497,0.664340,-0.112006,0.353230,0.078279,0.078570,0.141762,1.163277,-0.057028,0.425268,0.896766,0.101579,0.382023,0.066594,0.137959,0.277337,0.527471,0.062068,0.192744,1.511148,0.084142,0.131476,0.032608,0.060482,-0.069813,1.030991,0.027519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,20.610000,0.445687,1.172146,0.297990,-0.372450,0.776411,0.478075,-0.327071,0.769029,0.053334,-0.791693,0.662206,0.585863,-0.769160,0.667899,-0.113996,-0.342430,0.986607,0.052115,-0.036328,0.779486,0.071026,-0.293386,0.664281,-0.111958,0.353303,0.078237,0.078699,0.147155,1.163445,-0.056706,0.425078,0.896599,0.102298,0.382033,0.066448,0.138065,0.277240,0.527443,0.062380,0.195744,1.512057,0.084456,0.131591,0.032643,0.060458,-0.064295,1.030916,0.027534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,20.620000,0.445632,1.171620,0.298794,-0.366259,0.776159,0.478245,-0.321786,0.768814,0.053386,-0.791600,0.662269,0.585915,-0.769087,0.667913,-0.113950,-0.337080,0.986356,0.052217,-0.030992,0.779160,0.070496,-0.293318,0.664231,-0.111925,0.353404,0.078199,0.078824,0.152513,1.163581,-0.056390,0.424928,0.896485,0.102919,0.382066,0.066285,0.138188,0.277127,0.527211,0.062591,0.198600,1.512802,0.084723,0.131715,0.032691,0.060424,-0.058770,1.030543,0.027654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,20.630000,0.445671,1.171058,0.299678,-0.360061,0.775802,0.478449,-0.316566,0.768424,0.053475,-0.791513,0.662322,0.585951,-0.769039,0.667918,-0.113910,-0.331806,0.985957,0.052320,-0.025741,0.778722,0.069886,-0.293266,0.664201,-0.111909,0.353553,0.078163,0.078909,0.157754,1.163701,-0.056092,0.424868,0.896402,0.103532,0.382121,0.066130,0.138264,0.277261,0.527239,0.062795,0.201266,1.513376,0.084997,0.131886,0.032742,0.060397,-0.053589,1.030231,0.027620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,20.640000,0.445653,1.170567,0.300541,-0.353824,0.775324,0.478666,-0.311553,0.767951,0.053581,-0.791474,0.662353,0.585951,-0.768990,0.667911,-0.113912,-0.326674,0.985472,0.052483,-0.020603,0.778081,0.069227,-0.293227,0.664178,-0.111921,0.353756,0.078120,0.078930,0.162787,1.163832,-0.055705,0.424846,0.896443,0.104114,0.382219,0.066034,0.138245,0.277512,0.527306,0.062918,0.203870,1.513843,0.085320,0.132058,0.032803,0.060378,-0.048357,1.029683,0.027583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,20.650000,0.445642,1.170015,0.301500,-0.347580,0.774692,0.478964,-0.306508,0.767235,0.053767,-0.791472,0.662351,0.585904,-0.768966,0.667915,-0.113966,-0.321656,0.984820,0.052678,-0.015589,0.777374,0.068506,-0.293199,0.664156,-0.111955,0.353981,0.078025,0.078902,0.167648,1.163884,-0.055245,0.424832,0.896613,0.104739,0.382335,0.065945,0.138163,0.277973,0.527549,0.063073,0.206390,1.514326,0.085589,0.132225,0.032866,0.060345,-0.043188,1.028932,0.027637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,20.660000,0.445676,1.169569,0.302436,-0.341281,0.773911,0.479328,-0.301677,0.766396,0.053959,-0.791496,0.662338,0.585819,-0.768940,0.667903,-0.114042,-0.316767,0.983997,0.052925,-0.010811,0.776716,0.067401,-0.293195,0.664154,-0.112015,0.354259,0.077929,0.078806,0.172208,1.163890,-0.054705,0.424909,0.896740,0.105347,0.382494,0.065873,0.138019,0.278369,0.527628,0.062970,0.208899,1.514845,0.085848,0.132413,0.032950,0.060275,-0.038196,1.028070,0.027500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,20.670000,0.445679,1.169025,0.303361,-0.335026,0.772913,0.479674,-0.296986,0.765445,0.054148,-0.791530,0.662323,0.585746,-0.769022,0.667943,-0.114169,-0.312070,0.982988,0.053157,-0.006041,0.775699,0.066681,-0.293226,0.664176,-0.112101,0.354608,0.077825,0.078664,0.176709,1.163770,-0.054001,0.425121,0.896900,0.105965,0.382632,0.065768,0.137839,0.278820,0.527713,0.062736,0.211367,1.515386,0.086217,0.132617,0.033024,0.060204,-0.033403,1.027135,0.027377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,20.680000,0.445756,1.168650,0.304243,-0.328784,0.771718,0.480019,-0.292366,0.764250,0.054368,-0.791538,0.662319,0.585699,-0.769072,0.667939,-0.114218,-0.307551,0.981799,0.053453,-0.001369,0.774607,0.065883,-0.293282,0.664203,-0.112175,0.354889,0.077756,0.078487,0.181069,1.163589,-0.053232,0.425331,0.896906,0.106581,0.382743,0.065650,0.137649,0.279276,0.527781,0.062421,0.213670,1.515898,0.086575,0.132804,0.033065,0.060149,-0.028569,1.025985,0.027406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,20.690000,0.445920,1.168261,0.305024,-0.322503,0.770286,0.480420,-0.287796,0.762851,0.054599,-0.791527,0.662323,0.585680,-0.769146,0.667933,-0.114233,-0.303184,0.980400,0.053734,0.003209,0.773422,0.065010,-0.293325,0.664235,-0.112235,0.355095,0.077671,0.078312,0.185400,1.163431,-0.052452,0.425679,0.896865,0.107254,0.382838,0.065575,0.137446,0.279683,0.527874,0.062094,0.215826,1.516357,0.086920,0.132972,0.033113,0.060090,-0.024074,1.024817,0.027253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,20.700000,0.446113,1.167947,0.305805,-0.316252,0.768671,0.480845,-0.283356,0.761239,0.054854,-0.791519,0.662332,0.585692,-0.769169,0.667951,-0.114225,-0.299005,0.978772,0.054012,0.007693,0.772144,0.064130,-0.293337,0.664243,-0.112237,0.355309,0.077572,0.078156,0.189471,1.163228,-0.051600,0.426085,0.896650,0.107849,0.382930,0.065509,0.137277,0.280089,0.527926,0.061771,0.217848,1.516701,0.087379,0.133151,0.033183,0.059987,-0.019751,1.023514,0.027187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,20.710000,0.446310,1.167684,0.306497,-0.310075,0.766854,0.481223,-0.278937,0.759366,0.055128,-0.791522,0.662328,0.585720,-0.769128,0.667948,-0.114190,-0.295004,0.976869,0.054280,0.012110,0.770810,0.063118,-0.293310,0.664226,-0.112186,0.355501,0.077472,0.078044,0.193303,1.162958,-0.050740,0.426472,0.896448,0.108430,0.383005,0.065430,0.137144,0.280499,0.527966,0.061466,0.219643,1.516974,0.087788,0.133306,0.033208,0.059925,-0.016387,1.022134,0.026414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,20.720000,0.446468,1.167287,0.307186,-0.303916,0.764799,0.481627,-0.274637,0.757289,0.055379,-0.791518,0.662328,0.585770,-0.769051,0.667946,-0.114142,-0.291155,0.974719,0.054573,0.016424,0.769359,0.062125,-0.293240,0.664181,-0.112098,0.355721,0.077422,0.077962,0.196784,1.162636,-0.049840,0.427022,0.896298,0.109096,0.383070,0.065377,0.137064,0.280829,0.527982,0.061209,0.221245,1.517158,0.088212,0.133469,0.033231,0.059884,-0.012543,1.020524,0.026188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,20.730000,0.446766,1.167046,0.307827,-0.297781,0.762487,0.482065,-0.270367,0.754874,0.055683,-0.791525,0.662322,0.585834,-0.769017,0.667948,-0.114089,-0.287549,0.972302,0.054860,0.020638,0.767799,0.061139,-0.293203,0.664159,-0.111999,0.355907,0.077378,0.077919,0.199902,1.162256,-0.048905,0.427566,0.896077,0.109753,0.383112,0.065311,0.137032,0.281112,0.528030,0.060974,0.222724,1.517264,0.088710,0.133588,0.033263,0.059832,-0.008771,1.018817,0.025991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,20.740000,0.447120,1.166841,0.308366,-0.291759,0.759926,0.482486,-0.266265,0.752292,0.055967,-0.791525,0.662330,0.585887,-0.768966,0.667905,-0.113977,-0.284135,0.969630,0.055147,0.024742,0.766121,0.060119,-0.293172,0.664145,-0.111945,0.356080,0.077373,0.077867,0.202722,1.161829,-0.048002,0.428158,0.895795,0.110408,0.383140,0.065229,0.137007,0.281369,0.528048,0.060783,0.224032,1.517305,0.089190,0.133697,0.033297,0.059796,-0.005423,1.017019,0.025526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,20.750000,0.447547,1.166613,0.308935,-0.285858,0.757230,0.482879,-0.262241,0.749449,0.056307,-0.791531,0.662319,0.585932,-0.768995,0.667906,-0.113925,-0.280845,0.966741,0.055450,0.028771,0.764355,0.059085,-0.293042,0.664024,-0.111915,0.356201,0.077319,0.077828,0.205336,1.161432,-0.047130,0.428759,0.895619,0.111042,0.383169,0.065173,0.136975,0.281633,0.528053,0.060620,0.225240,1.517275,0.089647,0.133803,0.033335,0.059773,-0.002106,1.015205,0.025114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,20.760000,0.447863,1.166402,0.309525,-0.279942,0.754195,0.483342,-0.258220,0.746439,0.056609,-0.791561,0.662305,0.585939,-0.769041,0.667907,-0.113917,-0.277705,0.963651,0.055809,0.032702,0.762430,0.058079,-0.292677,0.663167,-0.111684,0.356339,0.077298,0.077792,0.207736,1.161023,-0.046328,0.429371,0.895317,0.111615,0.383208,0.065126,0.136958,0.281912,0.528075,0.060489,0.226317,1.517189,0.090177,0.133901,0.033379,0.059759,0.001005,1.013174,0.024814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,20.770000,0.448121,1.166157,0.310156,-0.274142,0.751001,0.483762,-0.254359,0.743278,0.056893,-0.791610,0.662265,0.585925,-0.769106,0.667910,-0.113943,-0.274665,0.960362,0.056154,0.036555,0.760400,0.057071,-0.293221,0.664228,-0.112080,0.356467,0.077267,0.077769,0.209921,1.160634,-0.045605,0.429911,0.895099,0.112143,0.383255,0.065094,0.136926,0.282178,0.528104,0.060385,0.227183,1.517055,0.090605,0.133992,0.033422,0.059760,0.004012,1.011106,0.024475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,20.780000,0.448541,1.165909,0.310750,-0.268501,0.747577,0.484125,-0.250563,0.739911,0.057169,-0.791697,0.662223,0.585877,-0.769176,0.667897,-0.113984,-0.271777,0.956928,0.056527,0.040293,0.758255,0.056071,-0.293278,0.664261,-0.112115,0.356590,0.077239,0.077730,0.211862,1.160187,-0.044944,0.430476,0.894915,0.112547,0.383302,0.065065,0.136897,0.282436,0.528161,0.060284,0.227912,1.516860,0.091028,0.134073,0.033451,0.059757,0.006840,1.008891,0.024194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,20.790000,0.448886,1.165737,0.311322,-0.262952,0.744023,0.484470,-0.246854,0.736414,0.057459,-0.791760,0.662169,0.585839,-0.769296,0.667947,-0.114080,-0.268983,0.953311,0.056890,0.043922,0.756019,0.055078,-0.293344,0.664300,-0.112138,0.356724,0.077196,0.077678,0.213550,1.159697,-0.044332,0.430990,0.894786,0.112973,0.383368,0.065039,0.136847,0.282683,0.528204,0.060184,0.228483,1.516621,0.091453,0.134150,0.033483,0.059769,0.009559,1.006635,0.023832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,20.800000,0.449385,1.165748,0.311818,-0.257468,0.740236,0.484863,-0.243165,0.732753,0.057755,-0.791825,0.662145,0.585817,-0.769367,0.667944,-0.114085,-0.266293,0.949569,0.057270,0.047472,0.753680,0.054126,-0.293405,0.664340,-0.112163,0.356844,0.077168,0.077609,0.214864,1.159144,-0.043789,0.431471,0.894641,0.113211,0.383437,0.065002,0.136766,0.282924,0.528239,0.060094,0.228856,1.516332,0.091856,0.134220,0.033512,0.059785,0.012177,1.004114,0.023558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,20.810000,0.449754,1.165657,0.312380,-0.252174,0.736298,0.485190,-0.239560,0.728984,0.058029,-0.791838,0.662129,0.585851,-0.769417,0.667953,-0.114064,-0.263701,0.945715,0.057701,0.050953,0.751195,0.053198,-0.293465,0.664371,-0.112155,0.356929,0.077137,0.077509,0.215990,1.158608,-0.043290,0.432003,0.894576,0.113499,0.383506,0.065010,0.136675,0.283143,0.528276,0.059979,0.229049,1.515990,0.092254,0.134269,0.033523,0.059809,0.014689,1.001471,0.023235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,20.820000,0.450115,1.165585,0.312863,-0.247102,0.732231,0.485431,-0.236061,0.725107,0.058272,-0.791835,0.662125,0.585902,-0.769451,0.667954,-0.114013,-0.261135,0.941755,0.058081,0.054325,0.748614,0.052306,-0.293501,0.664391,-0.112115,0.357002,0.077095,0.077427,0.216934,1.158042,-0.042828,0.432453,0.894455,0.113717,0.383562,0.065010,0.136595,0.283340,0.528310,0.059874,0.229038,1.515622,0.092624,0.134280,0.033523,0.059834,0.017176,0.998683,0.022881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,20.830000,0.450700,1.165604,0.313228,-0.242141,0.728034,0.485684,-0.232660,0.721219,0.058431,-0.791837,0.662125,0.585966,-0.769379,0.667901,-0.113890,-0.258621,0.937745,0.058475,0.057575,0.745886,0.051423,-0.293496,0.664388,-0.112033,0.357066,0.077066,0.077347,0.217727,1.157464,-0.042364,0.432918,0.894360,0.113852,0.383585,0.065022,0.136508,0.283518,0.528338,0.059775,0.228823,1.515147,0.092969,0.134259,0.033504,0.059875,0.019552,0.995750,0.022580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,20.840000,0.451125,1.165599,0.313632,-0.237411,0.723755,0.485905,-0.229399,0.717241,0.058601,-0.791849,0.662112,0.586026,-0.769352,0.667909,-0.113837,-0.256173,0.933665,0.058889,0.060735,0.743000,0.050592,-0.293467,0.664383,-0.111945,0.357059,0.077024,0.077241,0.218363,1.156865,-0.041958,0.433493,0.894329,0.114053,0.383621,0.065045,0.136414,0.283675,0.528358,0.059661,0.228464,1.514670,0.093281,0.134248,0.033486,0.059921,0.021878,0.992761,0.022254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,20.850000,0.451568,1.165686,0.313914,-0.232829,0.719376,0.486088,-0.226252,0.713202,0.058765,-0.791855,0.662107,0.586074,-0.769329,0.667914,-0.113784,-0.253795,0.929547,0.059241,0.063782,0.739961,0.049808,-0.293444,0.664374,-0.111875,0.357103,0.076969,0.077186,0.218942,1.156203,-0.041537,0.434222,0.894350,0.114257,0.383645,0.065050,0.136371,0.283836,0.528360,0.059542,0.228011,1.514093,0.093648,0.134229,0.033465,0.059974,0.024104,0.989789,0.022054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
