Format Version,1.22,Take Name,fil_squatlifting2,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,10 Jan 1970 22:14:53 +0100,Total Frames in Take,5405,Total Exported Frames,5405,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,0.324792,1.022517,0.159435,0.342652,1.015603,0.420591,0.144280,0.094965,0.454775,0.156942,1.151644,0.305183,0.236705,1.147062,0.558111,1.268959,0.670900,-0.056458,0.801234,-0.034437,0.300055,1.262463,0.665949,0.620817,0.746350,-0.066723,0.522013,0.204455,0.889799,0.475502,0.097805,0.045322,0.403513,0.239543,0.529365,0.451208,0.234162,1.007801,0.122253,0.262899,0.992989,0.473796,0.206138,0.028969,0.500718,0.785754,0.668609,0.616507,0.504508,-0.067668,0.516088,0.136048,1.069115,0.255681,0.141028,1.061813,0.351066,0.236129,1.493703,0.466964,0.336315,0.892985,0.586133
7,0.070000,0.324670,1.022534,0.159515,0.342494,1.015625,0.420685,0.144270,0.094946,0.454782,0.156796,1.151690,0.305246,0.236208,1.147104,0.558170,1.268957,0.670894,-0.056460,0.801226,-0.034451,0.300052,1.262465,0.665982,0.620791,0.746354,-0.066706,0.522016,0.204307,0.889800,0.475600,0.097804,0.045326,0.403522,0.239459,0.529388,0.451265,0.234024,1.007800,0.122337,0.262737,0.992998,0.473857,0.206134,0.028954,0.500720,0.785746,0.668605,0.616499,0.504504,-0.067666,0.516096,0.135899,1.069119,0.255738,0.140816,1.061840,0.351123,0.236024,1.493749,0.467070,0.335679,0.892985,0.586548
8,0.080000,0.324550,1.022539,0.159605,0.342319,1.015639,0.420781,0.144255,0.094942,0.454793,0.156649,1.151734,0.305302,0.235790,1.147152,0.558255,1.268958,0.670904,-0.056458,0.801203,-0.034463,0.300053,1.262472,0.665973,0.620790,0.746349,-0.066712,0.522017,0.204127,0.889844,0.475728,0.097802,0.045323,0.403527,0.239373,0.529397,0.451312,0.233889,1.007813,0.122409,0.262562,0.993022,0.473927,0.206128,0.028955,0.500727,0.785752,0.668605,0.616500,0.504505,-0.067662,0.516095,0.135768,1.069118,0.255786,0.140644,1.061850,0.351189,0.235921,1.493784,0.467169,0.335075,0.892970,0.586991
9,0.090000,0.323396,1.022734,0.160399,0.342144,1.015645,0.420876,0.144241,0.094934,0.454808,0.156521,1.151781,0.305362,0.235394,1.147195,0.558344,1.268960,0.670899,-0.056453,0.801243,-0.034437,0.300042,1.262471,0.665975,0.620791,0.746355,-0.066712,0.522014,0.203953,0.889873,0.475847,0.097803,0.045301,0.403533,0.239287,0.529404,0.451362,0.233743,1.007830,0.122501,0.262372,0.993043,0.474009,0.206133,0.028939,0.500729,0.785747,0.668611,0.616510,0.504509,-0.067662,0.516092,0.135623,1.069113,0.255846,0.140482,1.061861,0.351232,0.235833,1.493821,0.467264,0.334459,0.892971,0.587424
10,0.100000,0.323254,1.022731,0.160492,0.341968,1.015651,0.420966,0.144221,0.094921,0.454826,0.156386,1.151816,0.305416,0.234953,1.147234,0.558445,1.268960,0.670898,-0.056462,0.801348,-0.034340,0.300067,1.262468,0.665975,0.620788,0.746351,-0.066709,0.522011,0.203768,0.889898,0.475979,0.097800,0.045298,0.403540,0.239195,0.529416,0.451417,0.233615,1.007829,0.122580,0.262192,0.993054,0.474059,0.206126,0.028930,0.500731,0.785753,0.668606,0.616500,0.504508,-0.067655,0.516101,0.135484,1.069105,0.255902,0.140314,1.061875,0.351285,0.235743,1.493858,0.467374,0.333878,0.892983,0.587841
11,0.110000,0.323116,1.022745,0.160602,0.341785,1.015670,0.421076,0.144207,0.094909,0.454828,0.156227,1.151867,0.305461,0.234611,1.147266,0.558544,1.268934,0.670874,-0.056478,0.801281,-0.034399,0.300054,1.262463,0.665973,0.620791,0.746355,-0.066704,0.522020,0.203589,0.889907,0.476065,0.097798,0.045289,0.403554,0.239109,0.529426,0.451485,0.233452,1.007843,0.122658,0.262002,0.993072,0.474147,0.206119,0.028932,0.500734,0.785754,0.668611,0.616504,0.504501,-0.067671,0.516097,0.135281,1.069126,0.255976,0.140148,1.061883,0.351331,0.235669,1.493886,0.467480,0.333310,0.892985,0.588230
12,0.120000,0.322889,1.022721,0.160683,0.341589,1.015683,0.421186,0.144206,0.094888,0.454840,0.156094,1.151917,0.305512,0.234273,1.147293,0.558660,1.268951,0.670892,-0.056463,0.801249,-0.034447,0.300063,1.262461,0.665975,0.620794,0.746352,-0.066722,0.522007,0.203404,0.889915,0.476156,0.097800,0.045282,0.403554,0.239022,0.529431,0.451555,0.233315,1.007843,0.122755,0.261799,0.993103,0.474232,0.206110,0.028928,0.500733,0.785756,0.668609,0.616503,0.504509,-0.067656,0.516103,0.135138,1.069139,0.256043,0.139967,1.061897,0.351383,0.235602,1.493914,0.467580,0.332738,0.892952,0.588658
13,0.130000,0.323405,1.023124,0.160804,0.341368,1.015677,0.421278,0.144187,0.094887,0.454861,0.155948,1.151966,0.305573,0.233929,1.147327,0.558782,1.268957,0.670894,-0.056460,0.801279,-0.034416,0.300064,1.262473,0.665976,0.620790,0.746353,-0.066713,0.522013,0.203191,0.889916,0.476250,0.097804,0.045261,0.403574,0.238934,0.529438,0.451619,0.233167,1.007844,0.122823,0.261618,0.993120,0.474311,0.206123,0.028872,0.500728,0.785750,0.668604,0.616500,0.504511,-0.067665,0.516100,0.134982,1.069157,0.256116,0.139797,1.061914,0.351426,0.235543,1.493936,0.467695,0.332167,0.892899,0.589082
14,0.140000,0.323282,1.023147,0.160905,0.341155,1.015674,0.421372,0.144175,0.094872,0.454875,0.155768,1.152028,0.305645,0.233645,1.147370,0.558926,1.268956,0.670892,-0.056458,0.801262,-0.034387,0.300054,1.262466,0.665982,0.620794,0.746358,-0.066719,0.522017,0.202968,0.889911,0.476330,0.097801,0.045261,0.403575,0.238855,0.529436,0.451686,0.233012,1.007851,0.122887,0.261398,0.993154,0.474402,0.206129,0.028865,0.500738,0.785755,0.668607,0.616505,0.504503,-0.067656,0.516101,0.134824,1.069180,0.256185,0.139617,1.061936,0.351473,0.235497,1.493948,0.467803,0.331617,0.892837,0.589450
15,0.150000,0.323055,1.023136,0.160999,0.340958,1.015674,0.421470,0.144164,0.094858,0.454881,0.155593,1.152088,0.305735,0.233397,1.147409,0.559076,1.268961,0.670900,-0.056460,0.801246,-0.034438,0.300038,1.262464,0.665980,0.620793,0.746358,-0.066718,0.522013,0.202732,0.889885,0.476400,0.097805,0.045246,0.403605,0.238768,0.529448,0.451765,0.232855,1.007846,0.122972,0.261212,0.993174,0.474466,0.206113,0.028895,0.500743,0.785756,0.668611,0.616503,0.504513,-0.067668,0.516098,0.134660,1.069203,0.256265,0.139391,1.061978,0.351532,0.235465,1.493969,0.467917,0.331058,0.892817,0.589840
